location,area,bhk,price
Ville Parle West,4200,4,158100000
Andheri West,900,2,37500000
Andheri West,3000,5,120000000
Ville Parle West,1500,3,80000000
Ulwe,600,1,3477000
Ulwe,600,1,3438000
Naigaon East,810,2,4500000
Kharghar,700,1,5700000
Cumballa Hill,1550,3,150000000
Mumbra,450,1,990000
Kharghar,1250,2,12600000
Kanjurmarg,645,1,12000000
Kanjurmarg,645,1,11000000
Ville Parle West,1003,2,25900000
Naigaon East,665,1,2600000
Naigaon East,665,1,2900000
Naigaon East,530,1,2300000
Naigaon East,900,2,6000000
Naigaon East,650,1,2700000
Naigaon East,530,1,2600000
Naigaon East,560,1,2400000
Mira Road East,1107,2,8900000
Mira Road East,1107,2,8200000
Mira Road East,995,2,8400000
Mira Road East,1070,2,7850000
Borivali West,1666,3,27500000
Borivali West,1000,2,17100000
Borivali West,605,2,14900000
Borivali West,990,2,14000000
Virar,990,2,6100000
Borivali East,750,1,13500000
Borivali West,359,1,5900000
Thane West,1000,2,13000000
Virar,650,1,4190000
Mira Road East,756,1,6250000
Virar,545,1,3350000
Kharghar,1085,2,10500000
Kharghar,1085,2,8500000
Kharghar,1085,2,8500000
Mulund West,450,1,6800000
Mulund West,1350,3,25000000
Thane West,931,3,24000000
Virar,950,2,4500000
Thane West,825,2,21100000
Thane West,640,1,7300000
Palghar,450,1,1600000
Thane West,322,1,5999000
Thane West,322,1,5999000
Thane West,890,2,11800000
Mira Road East,1050,2,7950000
Mira Road East,873,2,8100000
Mira Road East,650,1,5600000
Mira Road East,995,2,8500000
Mira Road East,1050,2,10400000
Mira Road East,1062,2,7965000
Thane West,1650,4,18700000
Thane West,640,1,7200000
Thane West,640,1,7300000
Thane West,748,2,13500000
Thane West,653,2,10200000
Thane West,880,2,9400000
Thane West,497,1,6900000
Bhiwandi,500,1,4100000
Thane West,997,3,17500000
Thane West,360,1,6999000
Juhu,4500,4,180000000
Kharghar,1100,2,9600000
Andheri West,2500,4,120000000
Mira Road East,1055,2,8990000
Mira Road East,705,1,5700000
Mira Road East,685,1,5800000
Mira Road East,710,1,5900000
Mira Road East,837,1,5900000
Kharghar,1715,3,19900000
Thane West,826,2,9650000
Juhu,3000,4,180000000
Bhayandar East,1350,3,15000000
Andheri West,2000,4,110000000
Juhu Scheme,3800,4,180000000
Juhu,1250,3,75000000
Juhu,1300,3,55000000
Juhu,3200,4,200000000
Juhu,2800,4,170000000
Juhu,3000,4,130000000
Juhu,2600,4,180000000
Dahisar,568,1,8200000
Mira Road East,710,1,6700000
Naigaon East,810,2,4500000
Juhu,1500,3,85000000
Andheri West,4000,4,150000000
Juhu,2500,4,130000000
Juhu,1500,3,67500000
Thane West,1000,2,14200000
Andheri West,4500,5,200000000
Juhu,1050,2,42500000
Ulwe,985,2,7500000
Kharghar,1000,2,9000000
Thane West,880,2,9400000
Thane West,708,2,13200000
Mira Road East,1050,2,8090000
Bhayandar East,725,1,6400000
Bhayandar East,1050,2,10500000
Mira Road East,1055,2,9230000
Mira Road East,1521,3,12400000
Thane West,512,1,10200000
Thane West,347,1,4512000
Juhu,3500,5,180000000
Mira Road East,1062,2,9200000
Mira Road East,855,2,8700000
Mira Road East,840,2,8700000
Mira Road East,730,1,5475000
Ulwe,425,1,2396000
Ulwe,600,1,3477000
Ulwe,600,1,3438000
Andheri West,900,2,26500000
Andheri West,950,2,37500000
Andheri West,900,2,37500000
Andheri West,3000,5,120000000
Ville Parle West,1500,3,80000000
Prabhadevi,1250,2,36500000
Jogeshwari West,650,1,10000000
Chembur,1150,2,19500000
Chembur,1100,2,16000000
Chembur,1050,2,17500000
Chembur,1250,3,24000000
Thane West,880,2,9400000
Thane West,640,1,7300000
Bhayandar East,1091,2,9014000
Mira Road East,711,1,6490000
Mira Road East,715,1,5890000
Kandivali East,1023,3,26000000
Kandivali East,808,3,19500000
Kandivali East,652,2,15400000
Kandivali East,623,2,18300000
Kandivali East,1046,3,30800000
Shil Phata,810,1,4450000
Thane West,876,2,10000000
Badlapur East,550,1,2450000
Dombivali,740,2,5452000
Shil Phata,1188,2,7000000
Kanjurmarg,610,1,11000000
Bhayandar East,1120,2,8300000
Thane West,880,2,9400000
Thane West,630,1,6800000
Thane West,640,1,7300000
Kanjurmarg,610,1,11000000
Bhayandar East,1091,2,9014000
Mira Road East,711,1,6490000
Mira Road East,715,1,5890000
Dombivali,1521,3,8250000
Dombivali,560,1,5500000
Dombivali,1137,2,6510000
Dombivali East,990,2,5820000
Ulwe,1150,2,12500000
Chembur,1250,2,18000000
Chembur,900,1,12000000
Chembur,1050,2,14000000
Chembur,900,1,10500000
Chembur,850,1,12000000
Chembur,950,2,14000000
Chembur,1450,3,22000000
Chembur,1250,3,16300000
Chembur,1150,2,20000000
Chembur,1150,2,19500000
Chembur,1100,2,16000000
Chembur,1050,2,17500000
Chembur,1250,3,24000000
Dahisar East,627,2,12800000
Borivali West,611,2,17700000
Borivali West,558,2,16000000
Kandivali West,831,3,23200000
Dahisar East,625,2,11800000
Borivali West,636,2,17500000
Borivali West,775,3,23500000
Andheri East,900,2,14000000
Mira Road East,675,1,5945000
Mira Road East,1060,2,9242000
Mira Road East,675,1,5737000
Bhayandar East,700,1,5645000
Mira Road East,725,1,5413000
Mira Road East,725,1,5920000
Kharghar,730,1,6500000
Ulwe,1350,2,11400000
Goregaon East,860,2,14000000
Goregaon East,1690,3,56500000
Mira Road East,1080,2,8300000
Mira Road East,600,1,5250000
Kharghar,1230,2,11500000
Badlapur West,612,1,2300000
Badlapur West,605,1,2450000
Vasai,1250,3,12000000
Dombivali,1098,3,7000000
Dombivali,873,2,5050000
Dombivali,1098,3,7150000
Kharghar,1230,2,11000000
Ulwe,690,1,5700000
Badlapur West,575,1,2600000
Kharghar,676,1,6990000
Kharghar,1025,2,7250000
Badlapur West,410,1,1500000
Bhandup West,1150,3,25500000
Chembur,385,1,8499000
Chembur,643,2,14100000
Chembur,401,1,8800000
Chembur,552,2,12000000
Ulwe,1125,2,10000000
Badlapur West,635,1,2500000
Badlapur West,595,1,2500000
Kharghar,656,1,6200000
Malad West,1800,4,60000000
Ulwe,1085,2,9800000
Taloje,800,2,4500000
Karanjade,650,1,4000000
Sanpada,1690,3,27000000
Badlapur East,915,2,3900000
Badlapur East,555,1,2500000
Sector 16 A,1500,3,25000000
Badlapur East,388,1,1700000
Thane West,900,2,9000000
Bandra West,1250,3,54900000
Bandra West,1800,3,130000000
Thane West,711,2,10000000
Thane West,630,1,6500000
Kanjurmarg,353,1,7900000
Mulund West,572,2,13000000
Mulund West,753,3,18000000
Thane West,568,1,9500000
Thane West,672,2,9500000
Thane West,418,1,5900000
Thane West,599,1,10300000
Thane West,618,2,10500000
Thane West,672,2,11800000
Mira Road East,668,2,9750000
Thane West,390,1,6500000
Thane West,465,1,6600000
Kharghar,1050,2,9500000
Thane West,722,2,11800000
Santacruz West,950,2,35000000
Bandra West,1350,3,61000000
Kalyan East,850,1,3600000
Kandivali East,1700,3,35000000
Kalyan West,1170,2,8100000
Bandra West,1210,3,60000000
Bandra West,1350,2,55000000
Bandra West,1250,2,65000000
Kalyan East,990,2,4500000
Kalyan East,970,2,4500000
Kalyan East,640,1,3250000
Kalyan East,600,1,3100000
Bandra West,1550,2,65000000
Koper Khairane,800,1,9200000
Ghansoli,1550,2,16500000
Koper Khairane,800,2,11500000
Koper Khairane,1700,3,18000000
Koper Khairane,1600,3,19000000
Mira Road East,790,2,9100000
Mira Road East,950,2,6990000
Mira Road East,980,2,7300000
Mira Road East,680,1,4975000
Mira Road East,615,1,5150000
Bhayandar East,980,2,7150000
Borivali East,900,2,18500000
Thane West,804,2,8800000
Borivali East,610,1,9000000
Mulund West,576,2,8900000
Thane West,1200,3,19000000
Thane West,1675,3,25700000
Kandivali East,525,1,9500000
Kandivali East,1201,2,16800000
Kandivali East,1255,3,17500000
Kandivali East,400,1,7200000
Kandivali East,1400,3,26000000
Thane West,444,1,7200000
Ulwe,1515,3,13000000
Ulwe,1500,2,11500000
Malad West,655,1,12000000
Ulwe,1400,2,10600000
Ulwe,1150,2,10700000
Mira Road East,900,3,9000000
Mira Road East,596,1,5000000
Mira Road East,680,1,4800000
Mira Road East,980,2,8600000
Mira Road East,690,1,5500000
Mira Road East,460,1,5500000
Mira Road East,1050,2,9600000
Mira Road East,990,2,9500000
Mira Road East,860,2,9000000
Mira Road East,650,1,6500000
Mira Road East,650,1,5900000
Mira Road East,1200,2,8100000
Mira Road East,960,2,8400000
Mira Road East,710,1,6500000
Mira Road East,800,2,7000000
Mira Road East,800,2,7200000
Mira Road East,980,1,7200000
Mira Road East,890,2,8000000
Kurla,425,1,9000000
Kurla,425,1,9000000
Kurla,408,1,9000000
Kurla,408,1,9000000
Mira Road East,790,2,9100000
Mahalaxmi,1450,3,76800000
Mahalaxmi,1290,3,68300000
Mahalaxmi,762,2,40300000
Mahalaxmi,800,2,42400000
Kharghar,980,2,11000000
Borivali West,625,2,15500000
Borivali West,580,2,13900000
Borivali West,899,3,24500000
Mahalaxmi,1960,4,88500000
Mahalaxmi,1111,3,49600000
Mahalaxmi,877,3,39600000
Mahalaxmi,1603,4,72600000
Naigaon East,640,2,5251000
Naigaon East,640,2,5251000
Naigaon East,618,2,5050000
Naigaon East,618,2,5050000
Ulwe,1150,2,10700000
Malad West,655,1,12000000
Ulwe,1400,2,10600000
Jogeshwari West,1200,2,22500000
Powai,1250,2,27500000
Powai,1350,1,21500000
Powai,1545,3,28000000
Powai,1740,3,37500000
Powai,1400,3,28000000
Powai,1313,3,28500000
Powai,2400,3,45000000
Powai,910,2,18500000
Powai,1120,2,19000000
Powai,2010,3,50000000
Powai,2010,3,50500000
Powai,2450,3,70500000
Powai,1200,3,21500000
Bhandup West,1200,2,20000000
Powai,980,2,20500000
Powai,900,1,22500000
Kalyan East,950,2,7200000
Powai,2790,4,115000000
Powai,1545,3,31500000
Powai,1313,3,27000000
Ghatkopar West,1058,2,14300000
Chembur,724,2,17700000
Chembur,500,1,8000000
Chembur,550,1,12000000
Chembur,385,1,7200000
Vikhroli,755,2,16900000
Chembur,420,1,8000000
Chembur,715,1,11000000
Chembur,783,2,21500000
Kharghar,800,2,8700000
Dombivali,550,1,3250000
Vikhroli,550,1,7200000
Vikhroli,650,2,12200000
Kurla East,450,1,7000000
Vikhroli,800,2,11000000
Vikhroli,750,2,10200000
Vikhroli,900,3,13000000
Chembur,1645,3,26100000
Kalyan West,570,1,4950000
Nala Sopara,640,1,3100000
Vasai,650,1,3600000
Nalasopara West,565,1,3300000
Dombivali,480,1,4250000
Vasai West,550,1,3400000
Wadala,800,2,14000000
Kalyan West,815,2,8820000
Chembur,580,1,12200000
Thane West,680,2,8600000
Thane West,510,1,5400000
Thane West,598,2,9600000
Seawoods,870,2,21000000
Chembur,2810,4,109000000
Vikhroli,750,2,14700000
Vikhroli,700,2,13600000
Thane West,720,2,9900000
Ghatkopar East,480,1,7500000
Chembur,500,1,8000000
Chembur,600,1,8900000
Sion,700,2,13000000
Chembur,480,1,7800000
Andheri East,542,2,11400000
Andheri East,647,2,16100000
Andheri East,410,1,8400000
Andheri East,415,1,10300000
Andheri East,385,1,8000000
Andheri East,424,1,8700000
Andheri East,533,2,10900000
Andheri East,422,1,8600000
Andheri West,765,3,24000000
Goregaon East,1055,2,19000000
Ambernath East,900,2,2800000
Goregaon East,1150,2,17000000
Ambernath East,600,1,2000000
Malad East,1290,2,20500000
Andheri East,1145,2,25000000
Malad West,1050,2,15000000
Goregaon East,1094,2,13500000
Goregaon East,1435,2,26500000
Goregaon East,1210,2,20500000
Goregaon East,1250,2,19000000
Powai,1400,3,28000000
Powai,1313,3,28500000
Powai,2400,3,45000000
Powai,910,2,18500000
Powai,1120,2,19000000
Powai,2010,3,50000000
Powai,2010,3,50500000
Powai,2450,3,70500000
Powai,1200,3,21500000
Bhandup West,1200,2,20000000
Powai,980,2,20500000
Powai,900,1,22500000
Kalyan East,950,2,7200000
Thane West,600,1,4200000
Dombivali,985,2,7300000
Borivali West,820,2,18000000
Thane West,690,2,9200000
Santacruz East,754,2,14600000
Thane West,500,2,6500000
Thane West,508,2,8000000
Andheri East,444,1,10800000
Andheri East,580,2,14000000
Andheri East,892,3,22000000
Andheri East,345,1,8999000
Badlapur East,640,1,2800000
Badlapur East,885,2,3800000
Borivali West,888,2,17200000
Borivali West,562,2,9850000
Panvel,985,2,7800000
Andheri East,510,1,13700000
Chembur,890,2,20000000
Borivali West,835,2,16500000
Badlapur East,600,1,2000000
Borivali East,1190,2,24500000
Borivali West,820,2,18000000
Thane West,690,2,9200000
Santacruz East,754,2,14600000
Thane West,482,1,7300000
Andheri West,900,3,35900000
Andheri West,790,3,29400000
Andheri West,805,3,29900000
Andheri West,765,3,28500000
Andheri West,665,2,24700000
Byculla,1670,3,40500000
Kanjurmarg,810,2,17500000
Badlapur East,443,1,1800000
Lower Parel,2340,3,82500000
Badlapur East,700,1,2800000
Thane West,500,2,6500000
Thane West,508,2,8000000
Borivali West,2120,6,56500000
Mulund West,885,2,15000000
Mira Road West,1400,3,15000000
Byculla,1092,3,49100000
Byculla,1908,5,85800000
Byculla,1670,4,75100000
Byculla,781,2,35100000
Airoli,410,1,4000000
Andheri West,997,3,43000000
Goregaon East,1200,2,17500000
Mira Road East,580,1,5600000
Mira Road East,850,2,8500000
Dombivali,695,1,4000000
Dombivali,1250,3,7000000
Dombivali East,980,2,5600000
Borivali West,995,3,26000000
Andheri East,950,2,19500000
Marine Lines,1490,3,50500000
Sanpada,1500,3,25000000
Badlapur East,666,1,2400000
Wadala,2420,4,72500000
Seawoods,1900,3,33500000
Borivali West,888,2,17200000
Borivali West,562,2,9850000
Panvel,985,2,7800000
Borivali East,1190,2,24500000
Bhandup East,1120,2,17000000
Mulund East,1450,2,19500000
Thane West,600,1,4200000
Dombivali,985,2,7300000
Kharghar,1125,2,8999000
Thane West,570,2,9900000
Thane West,680,2,9700000
Seawoods,350,1,6000000
Thane East,685,2,11600000
Kharghar,1200,3,12300000
Kharghar,800,2,8500000
Dombivali,620,2,7200000
Chembur,1210,2,17700000
Kanjurmarg,550,2,12000000
Ghatkopar West,1058,2,14300000
Chembur,724,2,17700000
Chembur,500,1,8000000
Chembur,550,1,12000000
Chembur,385,1,7200000
Vikhroli,755,2,16900000
Chembur,420,1,8000000
Chembur,715,1,11000000
Chembur,783,2,21500000
Kharghar,800,2,8700000
Dombivali,550,1,3250000
Vikhroli,550,1,7200000
Vikhroli,650,2,12200000
Kurla East,450,1,7000000
Vikhroli,800,2,11000000
Vikhroli,750,2,10200000
Vikhroli,900,3,13000000
Chembur,1645,3,26100000
Kalyan West,570,1,4950000
Nala Sopara,640,1,3100000
Vasai,650,1,3600000
Nalasopara West,565,1,3300000
Dombivali,480,1,4250000
Vasai West,550,1,3400000
Wadala,800,2,14000000
Kalyan West,815,2,8820000
Chembur,580,1,12200000
Thane West,680,2,8600000
Thane West,510,1,5400000
Thane West,598,2,9600000
Ghatkopar East,480,1,7500000
Chembur,500,1,8000000
Chembur,600,1,8900000
Sion,700,2,13000000
Chembur,480,1,7800000
Seawoods,870,2,21000000
Chembur,2810,4,109000000
Vikhroli,750,2,14700000
Vikhroli,700,2,13600000
Thane West,720,2,9900000
Vasai,1100,2,5500000
Chembur,750,2,15400000
Vasai,540,1,3200000
Nala Sopara,575,1,2800000
Nala Sopara,900,2,4000000
Vasai,580,1,3000000
Vikhroli,700,2,9200000
Kurla,610,1,11600000
Bhiwandi,700,2,5490000
Vasai West,580,1,3200000
Mulund West,850,2,29000000
Mulund West,500,1,19000000
Mulund West,650,1,14500000
Mulund West,720,2,29000000
Mulund West,650,2,23000000
Mulund West,750,1,14500000
Mulund West,720,2,19000000
Mulund West,850,2,15000000
Mulund West,550,1,8000000
Thane West,1400,3,18000000
Mulund West,1065,3,23000000
Mulund West,538,1,11500000
Mulund West,527,1,11500000
Mulund West,804,2,20000000
Mulund East,1000,2,13500000
Mulund West,867,2,19000000
Mulund West,1360,3,9500000
Mulund West,575,1,10500000
Mulund West,720,2,23000000
Mulund West,550,1,15000000
Mulund West,580,1,13500000
Mulund West,700,2,28000000
Mulund West,510,1,14500000
Mulund West,670,2,22000000
Mulund West,650,2,25000000
Mulund West,870,2,26000000
Mulund West,670,2,21000000
Mulund West,348,1,6200000
Mulund West,540,1,12000000
Mulund West,933,2,16500000
Mulund West,1080,3,16500000
Andheri West,997,3,44000000
Jogeshwari East,1375,3,31500000
Jogeshwari East,1024,2,25000000
Kalyan West,825,2,5500000
Kharghar,1125,2,8999000
Thane West,570,2,9900000
Malad East,1128,2,19500000
Goregaon East,1375,3,26500000
Goregaon East,1225,3,32500000
Mira Road East,1050,2,7990000
Mira Road East,1050,2,6998000
Mira Road East,950,2,6998000
Mira Road East,680,1,4998000
Mira Road East,680,1,4999000
Mira Road East,710,1,4999000
Mira Road East,1050,2,7990000
Mira Road East,720,1,6500000
Thane West,476,1,9900000
Thane West,955,2,21000000
Thane West,968,3,17200000
Thane East,400,1,6800000
Naigaon East,640,2,5251000
Naigaon East,640,2,5251000
Naigaon East,618,2,5050000
Naigaon East,618,2,5050000
Tardeo,1500,3,27000000
Dadar East,1500,3,72500000
Thane West,825,2,14000000
Andheri West,1990,4,24500000
Dombivli (West),400,1,2200000
Kalyan West,650,1,3650000
Mira Road East,810,2,9700000
Mira Road East,550,1,5000000
Mira Road East,1450,3,9100000
Mira Road East,550,1,5000000
Mira Road East,590,1,4500000
Mira Road East,950,2,8500000
Mira Road East,950,2,6300000
Mira Road East,990,2,7500000
Mira Road East,580,1,5500000
Mira Road East,523,1,7200000
Mira Road East,950,2,7500000
Mira Road East,560,1,4000000
Mira Road East,510,1,4500000
Mira Road East,650,1,7000000
Mira Road East,980,2,8600000
Mira Road East,950,2,7900000
Mira Road East,960,2,7500000
Mira Road East,690,1,5400000
Mulund West,500,1,19000000
Mulund West,650,1,14500000
Mulund West,720,2,29000000
Mulund West,650,2,23000000
Mulund West,750,1,14500000
Mulund West,720,2,19000000
Mulund West,850,2,15000000
Mulund West,550,1,8000000
Thane West,1400,3,18000000
Mulund West,1065,3,23000000
Mulund West,538,1,11500000
Mulund West,527,1,11500000
Mulund West,804,2,20000000
Mulund East,1000,2,13500000
Mulund West,867,2,19000000
Mulund West,1360,3,9500000
Mulund West,575,1,10500000
Mulund West,720,2,23000000
Mulund West,550,1,15000000
Mulund West,580,1,13500000
Mulund West,700,2,28000000
Mulund West,510,1,14500000
Mulund West,670,2,22000000
Mulund West,650,2,25000000
Mulund West,870,2,26000000
Mulund West,670,2,21000000
Mulund West,348,1,6200000
Mulund West,540,1,12000000
Mulund West,933,2,16500000
Mulund West,1080,3,16500000
Andheri West,997,3,44000000
Jogeshwari East,1375,3,31500000
Jogeshwari East,1024,2,25000000
Mahalaxmi,1960,4,88500000
Mahalaxmi,1111,3,49600000
Mahalaxmi,877,3,39600000
Mahalaxmi,1603,4,72600000
Thane West,580,2,8900000
Thane West,1400,4,22700000
Thane West,472,1,7300000
Powai,1350,1,21500000
Powai,1545,3,28000000
Powai,1740,3,37500000
Powai,1400,3,28000000
Powai,1313,3,28500000
Powai,2400,3,45000000
Powai,910,2,18500000
Powai,1120,2,19000000
Powai,2010,3,50000000
Powai,2010,3,50500000
Powai,2450,3,70500000
Powai,1200,3,21500000
Bhandup West,1200,2,20000000
Powai,980,2,20500000
Powai,900,1,22500000
Kalyan East,950,2,7200000
Thane West,600,1,4200000
Dombivali,985,2,7300000
Badlapur East,652,1,2500000
Badlapur East,855,2,3500000
Mulund West,1400,3,29500000
Mulund West,1150,3,23000000
Bhandup West,950,2,16500000
Bhandup West,1000,2,20000000
Dahisar West,1020,3,21000000
Borivali East,849,2,18500000
Borivali West,523,1,8700000
Mulund West,1200,3,26500000
Mulund West,1500,3,36000000
Borivali West,525,1,9200000
Ulwe,685,1,5100000
Andheri East,1800,4,38000000
Kanjurmarg,1300,3,32500000
Bhandup West,950,2,13500000
Bhandup West,650,1,10000000
Bhandup West,1300,3,25000000
Mulund West,950,2,18500000
Bhandup West,950,2,14500000
Bhandup West,650,1,10000000
Mulund West,1600,4,40000000
Thane West,650,1,5700000
Thane West,650,1,5900000
Thane West,650,2,6000000
Ulwe,1860,3,18000000
Kalyan West,825,2,5500000
Dombivali,670,1,3300000
Dombivali East,950,2,4700000
Dombivali East,950,2,4700000
Dombivali,1200,3,7000000
Andheri West,950,2,24000000
Andheri West,750,1,14500000
Andheri West,800,2,22500000
Andheri West,800,2,20000000
Dombivali East,650,1,2500000
Dombivali East,400,1,1800000
Jogeshwari West,745,1,12500000
Dombivali,970,2,4300000
Dombivali,670,1,2800000
Dombivali East,675,1,3300000
Borivali West,518,1,12500000
Borivali West,522,1,12500000
Dahisar East,543,1,6700000
Dombivali,900,2,4500000
Dombivali East,665,1,3300000
Kharghar,1250,2,12500000
Andheri East,575,1,13600000
Kalyan West,650,1,3800000
Naigaon East,850,2,4400000
Naigaon East,500,1,2400000
Naigaon East,500,1,2300000
Naigaon East,620,1,3800000
Naigaon East,899,2,4800000
Naigaon East,895,2,4040000
Naigaon East,500,1,3400000
Borivali East,1110,3,15700000
Naigaon East,653,1,3200000
Naigaon East,600,1,3900000
Virar,590,1,3250000
Naigaon East,580,1,3350000
Naigaon East,680,2,4800000
Vasai,1250,3,12000000
Ulwe,1860,3,18000000
Badlapur East,1119,2,3400000
Karanjade,1000,2,6500000
Panvel,750,1,4600000
Badlapur East,610,1,2300000
Badlapur East,920,2,3600000
Kharghar,656,1,6200000
Kalyan West,650,1,3800000
Naigaon East,850,2,4400000
Naigaon East,500,1,2400000
Naigaon East,500,1,2300000
Naigaon East,620,1,3800000
Naigaon East,899,2,4800000
Naigaon East,895,2,4040000
Naigaon East,500,1,3400000
Borivali East,1110,3,15700000
Naigaon East,653,1,3200000
Naigaon East,600,1,3900000
Virar,590,1,3250000
Naigaon East,500,1,2300000
Naigaon East,500,1,2450000
Naigaon East,500,1,2500000
Naigaon East,500,1,2475000
Naigaon East,430,1,1650000
Naigaon East,500,1,2626000
Naigaon East,550,1,2703000
Naigaon East,700,2,4600000
Naigaon East,550,1,3600000
Naigaon East,750,2,4650000
Naigaon East,915,3,6200000
Naigaon East,400,1,1650000
Naigaon East,590,1,2500000
Naigaon East,545,1,2300000
Naigaon East,500,1,1800000
Naigaon East,610,1,2500000
Naigaon East,500,1,3400000
Naigaon East,800,2,4500000
Naigaon East,680,1,2700000
Naigaon East,610,1,2700000
Naigaon East,620,1,2750000
Naigaon East,860,2,3800000
Naigaon East,500,1,2300000
Naigaon East,500,1,2450000
Naigaon East,500,1,2500000
Naigaon East,500,1,2475000
Naigaon East,430,1,1650000
Naigaon East,500,1,2626000
Naigaon East,550,1,2703000
Naigaon East,700,2,4600000
Naigaon East,550,1,3600000
Naigaon East,750,2,4650000
Naigaon East,915,3,6200000
Naigaon East,400,1,1650000
Naigaon East,590,1,2500000
Naigaon East,545,1,2300000
Naigaon East,500,1,1800000
Naigaon East,610,1,2500000
Naigaon East,500,1,3400000
Naigaon East,800,2,4500000
Vangani,485,1,1581000
Vangani,330,1,1079000
Vangani,670,2,2180000
Vangani,520,1,1694000
Vangani,625,2,2035000
Vangani,360,1,1176000
Vangani,335,1,1095000
Vangani,585,2,1905000
Vikhroli,811,2,10200000
Vikhroli,642,1,8500000
Badlapur West,890,2,3500000
Vikhroli,621,1,7700000
Vikhroli,598,1,7500000
Vikhroli,800,2,9800000
Badlapur West,590,1,2300000
Vikhroli,745,1,9100000
Vikhroli,630,1,8500000
Vikhroli,613,1,7900000
Vikhroli,600,1,7500000
Badlapur West,600,1,2350000
Borivali West,845,2,12700000
Borivali West,580,1,7800000
Borivali West,600,1,7900000
Borivali West,820,2,12600000
Andheri East,1050,2,19500000
Vashi,2050,3,29000000
Ulwe,1250,2,9600000
Ulwe,725,1,5600000
Badlapur East,1119,2,3400000
Borivali West,635,2,15200000
Borivali West,1028,3,30500000
Borivali West,1120,3,26000000
Goregaon East,650,1,8500000
Thane West,650,2,5800000
Kandivali East,1040,3,21500000
Dahisar,560,1,6300000
Kalyan West,760,1,4800000
Badlapur East,700,1,2800000
Goregaon East,2120,3,62500000
Malad West,900,2,14500000
Malad West,650,1,9800000
Malad West,900,2,14000000
Vasai,625,1,3812000
Vasai,625,1,3812000
Vasai,690,1,4209000
Vasai,690,1,4209000
Vasai,950,2,5795000
Vasai,650,1,3965000
Vasai,645,1,3934000
Vasai,645,1,3934000
Mira Road East,1020,3,13500000
Mira Road West,910,2,10400000
Dombivali East,670,1,2800000
Andheri West,610,1,16500000
Andheri East,510,1,13700000
Chembur,890,2,20000000
Borivali West,835,2,16500000
Badlapur East,600,1,2000000
Badlapur East,400,1,1500000
Jogeshwari East,1377,3,35000000
Goregaon East,1700,3,32500000
Goregaon East,1435,2,25000000
Goregaon East,1210,2,21000000
Goregaon East,1325,2,22500000
Goregaon East,1375,3,27500000
Malad East,1075,2,16500000
Malad West,900,2,14500000
Malad West,650,1,9800000
Malad West,900,2,14000000
Malad East,1150,2,18300000
Malad East,1128,2,19500000
Goregaon East,1200,3,32000000
Mira Road East,880,2,6000000
Mira Road East,1350,3,8500000
Chembur,600,1,8000000
Thane West,472,1,7300000
Thane West,475,1,5400000
Thane West,440,1,6900000
Dombivali,920,2,7360000
Kamothe,580,1,4000000
Nala Sopara,292,1,2506000
Nala Sopara,286,1,2454000
Nala Sopara,292,1,2506000
Nala Sopara,290,1,2489000
Nala Sopara,290,1,2489000
Ghansoli,1100,2,16900000
Kanjurmarg East,992,2,12900000
Panvel,1156,2,9700000
Kanjurmarg,660,2,16000000
Badlapur East,725,1,3000000
Badlapur East,905,2,3450000
Ghatkopar West,1240,3,26600000
Mulund West,885,2,15000000
Badlapur East,970,2,3200000
Kharghar,1050,2,9000000
Kharghar,3550,4,55000000
Dombivali East,1300,3,7000000
Badlapur East,950,2,3800000
Badlapur East,725,1,2800000
Badlapur East,670,1,2400000
Thane West,475,1,5400000
Thane West,440,1,6900000
Kharghar,1000,2,11000000
Virar,955,2,5500000
Thane West,680,2,9700000
Seawoods,350,1,6000000
Andheri West,765,3,24000000
Badlapur East,1350,3,6000000
Goregaon East,2120,3,62500000
Malad East,1150,2,18300000
Malad East,1128,2,19500000
Goregaon East,1435,2,25000000
Goregaon East,1210,2,21000000
Goregaon East,1325,2,22500000
Goregaon East,1375,3,27500000
Malad East,1075,2,16500000
Kharghar,1375,2,16000000
Kharghar,1840,3,22000000
Andheri East,444,1,10800000
Andheri East,580,2,14000000
Andheri East,892,3,22000000
Andheri East,345,1,8999000
Kharghar,1600,3,32500000
Kharghar,2070,3,37000000
Andheri East,395,1,9875000
Andheri East,643,2,16000000
Andheri East,663,2,16500000
Andheri East,392,1,9800000
Andheri East,562,2,14000000
Andheri East,656,2,16400000
Andheri East,655,2,16300000
Andheri East,621,2,15500000
Andheri East,386,1,9650000
Andheri East,920,3,23000000
Andheri East,660,2,16500000
Andheri East,516,1,10600000
Andheri East,402,1,10000000
Andheri East,542,2,11400000
Andheri East,647,2,16100000
Andheri East,410,1,8400000
Kharghar,1250,2,12500000
Thane West,895,2,10800000
Thane West,1846,3,28800000
Thane West,1593,3,27000000
Thane East,904,3,17800000
Dombivali,730,1,4700000
Borivali West,790,2,21500000
Borivali West,590,2,13500000
Borivali West,625,2,15500000
Borivali West,480,1,11400000
Thane West,600,1,10700000
Thane West,600,1,6500000
Ghansoli,950,2,11300000
Belapur,2100,4,27000000
Andheri West,855,2,23000000
Kharghar,1250,2,11000000
Kharghar,620,1,4000000
Panvel,1000,2,5500000
Virar,404,1,3000000
Virar,412,1,3100000
Ulwe,1250,2,9600000
Ulwe,725,1,5600000
Ulwe,685,1,5100000
Thane West,650,2,5800000
Thane West,650,1,5600000
