location,area,bhk,price
Begur,1107,2,3826000
Begur,996,2,3784000
Gantiganahalli,1161,2,4062000
Begur,816,1,3108000
Begur,1620,3,6156000
Chandapura,969,2,2712000
Chandapura,1240,3,3472000
Chandapura,1115,3,3122000
Yelahanka,975,2,3900000
Avalahalli Off Sarjapur Road,1089,2,3800000
Kodigehalli,1102,2,5510000
Harohalli,1240,3,4960000
Kodigehalli,1102,2,5510000
Chandapura,915,2,2562000
Electronic City Phase 1,1000,2,8925000
Electronic City Phase 1,950,2,8502000
Electronic City Phase 1,1150,2,10100000
Chamrajpet,954,2,16400000
Uttarahalli Hobli,3200,4,19500000
Chandapura,2199,3,12900000
Chandapura,2224,3,13400000
Chandapura,2687,3,16000000
Chandapura,2666,3,16400000
Nagarbhavi,5500,4,47000000
Sarjapur,3519,4,23400000
Annapurneshwari Nagar,4000,7,16500000
Devanahalli,1030,2,4900000
Virupakshapura,6500,5,33000000
Kodigehalli,3000,3,30000000
Virupakshapura,4000,3,32500000
Ramanashree California Gardens Layout,8000,6,75000000
Kodigehalli,5000,5,47000000
byatarayanapura,3000,4,36500000
Virupakshapura,2500,6,18000000
judicial layout,5500,5,70000000
byatarayanapura,3500,5,42500000
Yelahanka,6000,5,57500000
Yelahanka,6000,5,57500000
byatarayanapura,8000,10,85000000
Thanisandra,4500,4,45000000
Thanisandra,6000,4,58000000
Kengeri,999,2,5644000
Jigani,893,2,2264000
Bannerghatta,1030,2,8400000
Lal Bahadur Shastri Nagar,1050,2,4500000
Kuvempu Layout on Hennur Main Road,1648,3,10700000
Kuvempu Layout on Hennur Main Road,1816,3,11700000
Kuvempu Layout on Hennur Main Road,1629,3,10600000
Kuvempu Layout on Hennur Main Road,1203,2,7846000
Kuvempu Layout on Hennur Main Road,1796,3,11600000
Kuvempu Layout on Hennur Main Road,1197,2,7810000
Koramangala,7000,5,90000000
Hulimavu,1527,3,11200000
Devanahalli,1460,3,6900000
Bommasandra,609,1,3521000
Devanahalli,1030,2,4900000
Yeshwantpur,1427,2,11500000
Kuvempu Layout on Hennur Main Road,1816,3,11700000
Kuvempu Layout on Hennur Main Road,1629,3,10600000
Kuvempu Layout on Hennur Main Road,1203,2,7846000
Kuvempu Layout on Hennur Main Road,1796,3,11600000
Kuvempu Layout on Hennur Main Road,1197,2,7810000
Banaswadi,4000,4,38500000
Koramangala,3000,4,46000000
Bommanahalli,3500,9,13000000
Chandapura,835,2,3089000
Chandapura,975,2,3707000
Chandapura,835,2,3089000
judicial layout,2400,4,25000000
Yeshwantpur,1427,2,11500000
Hulimavu,3114,4,25000000
Kengeri,1288,3,7358000
Kanakapura Road Beyond Nice Ring Road,1843,3,8800000
Koramangala,7000,5,90000000
Devanahalli,1460,3,6900000
Hulimavu,1527,3,11200000
RR Nagar,7000,5,65000000
Electronic City Phase 1,1000,3,3300000
Electronic City Phase 1,1000,3,3600000
Jalahalli,1278,2,6200000
Sarjapur,1833,3,14100000
Sarjapur,1444,3,11300000
Sarjapur,693,1,5735000
Sarjapur,1447,3,11300000
Sarjapur,1779,3,13700000
Sarjapur,1191,2,9425000
Sarjapur,1059,2,8447000
Sarjapur,1071,2,8536000
Harlur,1200,2,11000000
Mahadevapura,1300,3,7200000
Mahadevapura,1310,3,7200000
Jigani,1120,2,3800000
Jigani,1075,2,3600000
Jigani,1120,2,3800000
Electronic City Phase 1,918,2,2900000
Electronic City Phase 1,690,1,1900000
Jigani,1075,2,3600000
Whitefield Hope Farm Junction,1637,3,9996000
Whitefield Hope Farm Junction,1309,2,8119000
Whitefield Hope Farm Junction,1175,2,7352000
Whitefield Hope Farm Junction,1134,2,7118000
Whitefield Hope Farm Junction,1353,2,8371000
Whitefield Hope Farm Junction,1286,3,7987000
Whitefield Hope Farm Junction,1191,3,7444000
Whitefield Hope Farm Junction,1190,3,7438000
Whitefield Hope Farm Junction,1125,2,7066000
Whitefield Hope Farm Junction,1237,3,7707000
Whitefield Hope Farm Junction,1133,2,7112000
Whitefield Hope Farm Junction,996,2,6328000
Begur,3400,4,21500000
Bommanahalli,1350,2,9000000
Hosa Road,1541,3,9454000
Hosa Road,1365,2,8435000
Hosa Road,1161,2,7010000
Hosa Road,1562,3,9575000
Hosa Road,1726,3,10500000
Hosa Road,1201,2,7234000
Chandapura,1240,3,3472000
Chandapura,1115,3,3122000
Yelahanka,975,2,3900000
Avalahalli Off Sarjapur Road,1089,2,3800000
Begur,1200,3,4506000
Kodigehalli,1102,2,5510000
Harohalli,1240,3,4960000
Kodigehalli,1102,2,5510000
Chandapura,915,2,2562000
Vibhutipura,1230,2,7400000
New Thippasandra,3000,6,22500000
Gantiganahalli,1418,3,4963000
Yelahanka,1330,3,5320000
Chandapura,1089,3,3267000
Harohalli,1181,3,4724000
Sarjapur,1103,2,3309000
Sarjapur,968,2,2904000
Sarjapur,1062,2,3186000
Begur,1536,3,5836000
Begur,1182,3,4491000
Sarjapur,1779,3,13700000
Sarjapur,1191,2,9425000
Sarjapur,1059,2,8447000
Sarjapur,1071,2,8536000
Bellandur,2439,4,23500000
Electronic City Phase 1,1800,3,8500000
Electronic City Phase 1,1000,3,3300000
Electronic City Phase 1,1000,3,3600000
Jalahalli,1278,2,6200000
Begur,1212,3,8800000
Begur,933,2,7000000
Begur,1020,2,7700000
Begur,1194,3,8700000
Begur,998,2,7600000
Begur,1165,3,8510000
Begur,1203,3,8900000
Hosa Road,1541,3,9454000
Hosa Road,1365,2,8435000
Hosa Road,1161,2,7010000
Hosa Road,1562,3,9575000
Hosa Road,1562,3,9575000
Hosa Road,1726,3,10500000
Hosa Road,1201,2,7234000
Sarjapur,380,1,1900000
Sarjapur,996,3,4100000
RR Nagar,2400,3,14400000
Vasanth Nagar,3500,3,89100000
Vasanth Nagar,3500,3,86500000
Konanakunte,2726,4,35500000
Whitefield Hope Farm Junction,1245,2,10000000
Kannamangala,1523,3,11600000
Kannamangala,1105,2,9300000
Kannamangala,1380,2,10500000
Whitefield Hope Farm Junction,1520,3,13000000
Whitefield Hope Farm Junction,1245,2,10000000
Budigere Cross,1245,2,7400000
Whitefield Hope Farm Junction,1500,3,13000000
Budigere Cross,1100,2,6500000
Doddanekundi,1234,2,13000000
Marathahalli,1500,2,14000000
Hosa Road,1161,2,7010000
Hosa Road,1562,3,9575000
Hosa Road,1726,3,10500000
Hosa Road,1201,2,7234000
Bommanahalli,1350,2,9000000
RR Nagar,2400,3,14400000
Vasanth Nagar,3500,3,89100000
Vasanth Nagar,3500,3,86500000
Konanakunte,2726,4,35500000
Electronic City Phase 1,918,2,2900000
Electronic City Phase 1,690,1,1900000
Jigani,1075,2,3600000
Whitefield Hope Farm Junction,1637,3,9996000
Whitefield Hope Farm Junction,1309,2,8119000
Whitefield Hope Farm Junction,1175,2,7352000
Whitefield Hope Farm Junction,1134,2,7118000
Whitefield Hope Farm Junction,1353,2,8371000
Whitefield Hope Farm Junction,1286,3,7987000
Whitefield Hope Farm Junction,1191,3,7444000
Whitefield Hope Farm Junction,1190,3,7438000
Whitefield Hope Farm Junction,1191,3,7444000
Whitefield Hope Farm Junction,1190,3,7438000
Whitefield Hope Farm Junction,1125,2,7066000
Whitefield Hope Farm Junction,1237,3,7707000
Whitefield Hope Farm Junction,1133,2,7112000
Whitefield Hope Farm Junction,996,2,6328000
Sarjapur Road Wipro To Railway Crossing,1767,3,12700000
Sarjapur Road Wipro To Railway Crossing,624,1,4821000
Sarjapur Road Wipro To Railway Crossing,1107,2,8299000
Sarjapur Road Wipro To Railway Crossing,1680,3,12200000
Sarjapur Road Wipro To Railway Crossing,1049,2,7845000
Sarjapur Road Wipro To Railway Crossing,1662,3,12000000
Sarjapur Road Wipro To Railway Crossing,1303,2,9647000
Sarjapur Road Wipro To Railway Crossing,1700,3,12400000
Sarjapur Road Wipro To Railway Crossing,1298,2,9544000
Sarjapur Road Wipro To Railway Crossing,1396,2,10200000
Mahadevapura,1300,3,7200000
Mahadevapura,1310,3,7200000
Jigani,1075,2,3600000
Krishnarajapura,1315,2,9352000
Whitefield Hope Farm Junction,1125,2,7066000
Whitefield Hope Farm Junction,1237,3,7707000
Whitefield Hope Farm Junction,1133,2,7112000
Whitefield Hope Farm Junction,996,2,6328000
Electronic City Phase 1,918,2,2900000
Electronic City Phase 1,690,1,1900000
Whitefield Hope Farm Junction,1355,2,9136000
Whitefield Hope Farm Junction,1665,3,11100000
Budigere Cross,1506,3,9034000
Budigere Cross,1244,2,7462000
Budigere Cross,1506,3,9034000
Budigere Cross,1506,3,9034000
Budigere Cross,1244,2,7462000
Budigere Cross,1244,2,7462000
Budigere Cross,1576,3,9454000
Budigere Cross,1576,3,9454000
Budigere Cross,1625,3,9748000
Budigere Cross,1625,3,9748000
Budigere Cross,1288,2,7726000
Budigere Cross,1288,2,7726000
Budigere Cross,1237,2,7420000
Budigere Cross,1237,2,7420000
Budigere Cross,1171,2,7024000
Budigere Cross,1171,2,7024000
Budigere Cross,1741,3,10400000
Budigere Cross,1741,3,10400000
Budigere Cross,1141,2,6844000
Budigere Cross,1141,2,6844000
Budigere Cross,1076,2,6454000
Budigere Cross,1076,2,6454000
Budigere Cross,1679,3,10000000
Budigere Cross,1679,3,10000000
Budigere Cross,1551,3,9304000
Budigere Cross,1551,3,9304000
Budigere Cross,1453,3,8716000
Budigere Cross,1453,3,8716000
Budigere Cross,1595,3,9568000
Budigere Cross,1595,3,9568000
Budigere Cross,1199,2,7192000
Budigere Cross,1199,2,7192000
Budigere Cross,1197,2,7180000
Budigere Cross,1197,2,7180000
Budigere Cross,1132,2,6790000
Budigere Cross,1132,2,6790000
Sarjapur Road Post Railway Crossing,1145,2,8164000
Sarjapur Road Post Railway Crossing,1145,2,8164000
Sarjapur Road Post Railway Crossing,1139,2,8124000
Sarjapur Road Post Railway Crossing,1139,2,8124000
Sarjapur Road Post Railway Crossing,1145,2,8164000
Sarjapur Road Post Railway Crossing,1145,2,8164000
Sarjapur Road Post Railway Crossing,1139,2,8124000
Sarjapur Road Post Railway Crossing,1139,2,8124000
Sarjapur Road Post Railway Crossing,1107,2,7909000
Sarjapur Road Post Railway Crossing,1107,2,7909000
Sarjapur Road Post Railway Crossing,1648,3,11500000
Sarjapur Road Post Railway Crossing,1648,3,11500000
Sarjapur Road Post Railway Crossing,1048,2,7513000
Sarjapur Road Post Railway Crossing,1048,2,7513000
Sarjapur Road Post Railway Crossing,1254,2,8896000
Sarjapur Road Post Railway Crossing,1254,2,8896000
Sarjapur Road Post Railway Crossing,1657,3,11600000
Sarjapur Road Post Railway Crossing,1657,3,11600000
Sarjapur Road Post Railway Crossing,1291,2,9144000
Sarjapur Road Post Railway Crossing,1291,2,9144000
Sarjapur Road Post Railway Crossing,1092,2,7808000
Sarjapur Road Post Railway Crossing,1622,3,11300000
Sarjapur Road Post Railway Crossing,1622,3,11300000
Sarjapur Road Post Railway Crossing,1167,2,8312000
Sarjapur Road Post Railway Crossing,1167,2,8312000
Sarjapur Road Post Railway Crossing,1366,3,9648000
Sarjapur Road Post Railway Crossing,1366,3,9648000
Varthur,1210,2,9400000
Varthur,937,1,6986000
Varthur,1020,2,8000000
Koramangala,1687,3,13200000
RR Nagar,4500,5,29000000
Bagaluru Near Yelahanka,977,2,5500000
Chandapura,2224,3,13400000
Yeshwantpur,1640,3,19300000
Bagaluru Near Yelahanka,938,2,4800000
Nagarbhavi,3000,3,19000000
Electronic City Phase 1,1352,3,4867000
Tejaswini Nagar,1010,2,4200000
Tejaswini Nagar,1370,3,6165000
Uttarahalli,1800,3,10700000
Uttarahalli,1350,2,8145000
Uttarahalli,1250,2,7575000
Uttarahalli,1525,3,9142000
Uttarahalli,1135,2,6919000
Uttarahalli,1490,3,8195000
Electronic City Phase 1,1070,2,3572000
Electronic City Phase 1,1210,3,4020000
Electronic City Phase 1,1191,2,3956000
Electronic City Phase 1,1220,3,4100000
Electronic City Phase 1,1060,2,3540000
Electronic City Phase 1,1200,2,3988000
Electronic City Phase 1,1480,3,4884000
Electronic City Phase 1,1400,3,4628000
Singasandra,1067,2,4748000
Singasandra,1067,2,4748000
Tejaswini Nagar,1473,3,6628000
Electronic City Phase 1,1510,3,4979000
Electronic City Phase 1,1040,2,3429000
Electronic City Phase 1,1355,3,4468000
Electronic City Phase 1,1135,2,3743000
Krishnarajapura,645,1,5300000
Krishnarajapura,1650,3,12500000
Krishnarajapura,2150,3,18400000
Krishnarajapura,2150,3,18500000
Krishnarajapura,1285,2,9850000
Krishnarajapura,1285,2,10200000
Krishnarajapura,1285,2,10500000
Arakere,4200,10,30000000
Uttarahalli,1435,3,7892000
Uttarahalli,1805,3,9927000
Uttarahalli,1590,3,8745000
Uttarahalli,1590,3,8745000
Uttarahalli,975,2,5362000
Uttarahalli,1020,2,5610000
Uttarahalli,1095,2,6022000
Uttarahalli Hobli,1575,3,8662000
Chikkalasandra,1350,3,7425000
Uttarahalli,1530,3,8415000
Uttarahalli Hobli,1561,3,8580000
Uttarahalli Hobli,1231,2,6765000
Uttarahalli Hobli,1216,2,6682000
Uttarahalli Hobli,1531,3,8415000
Uttarahalli Hobli,1430,3,7865000
Uttarahalli Hobli,1018,2,5610000
Uttarahalli,1685,3,10000000
Uttarahalli,1685,3,10000000
Uttarahalli,1685,3,10000000
Subramanyapura,1600,3,8800000
Uttarahalli,1515,3,8332000
Uttarahalli,1470,3,8085000
Uttarahalli,1555,3,8552000
Uttarahalli,1030,2,5665000
Uttarahalli,1685,3,9267000
Uttarahalli,1420,3,7810000
Uttarahalli,1435,3,7892000
Subramanyapura,1685,3,9265000
Uttarahalli Hobli,1524,3,8385000
Subramanyapura,1134,2,6241000
Uttarahalli,1530,3,8415000
Uttarahalli,1345,3,7397000
Uttarahalli,1350,3,7425000
Uttarahalli,1560,3,8580000
Uttarahalli,1230,2,6765000
Uttarahalli,1215,2,6682000
Uttarahalli,1020,2,5610000
Uttarahalli,1350,3,7425000
Uttarahalli,975,2,5362000
Uttarahalli,1560,3,8580000
Uttarahalli,1345,3,7397000
Uttarahalli,1430,3,7865000
Uttarahalli Hobli,1134,2,6242000
Uttarahalli Hobli,1685,3,9267000
Uttarahalli Hobli,1350,3,7425000
Uttarahalli Hobli,1305,2,7177000
Uttarahalli Hobli,1570,3,8635000
Subramanyapura,1555,3,8552000
Uttarahalli Hobli,1595,3,8800000
Uttarahalli,1270,3,6985000
Uttarahalli,1590,3,8745000
Uttarahalli,1515,3,8332000
Uttarahalli,1350,3,7425000
Uttarahalli,1530,3,8415000
Uttarahalli,1430,3,7865000
Uttarahalli,1435,3,7892000
Uttarahalli,975,2,5362000
Uttarahalli Hobli,1555,3,8580000
Uttarahalli,1470,3,8085000
Uttarahalli,1350,3,7425000
Uttarahalli,1590,3,8745000
Uttarahalli,975,2,5362000
Uttarahalli,1210,3,6655000
Uttarahalli,1020,2,5610000
Uttarahalli,1270,3,6985000
Uttarahalli,1590,3,8745000
Uttarahalli,1095,2,6022000
Uttarahalli,1020,2,5610000
Uttarahalli,1340,3,7370000
Uttarahalli,1210,3,6655000
Uttarahalli,1420,3,7810000
Uttarahalli,1445,3,7947000
Uttarahalli,1350,3,7425000
Uttarahalli,1415,3,7782000
Uttarahalli,1805,3,9927000
Uttarahalli,1430,3,7865000
Uttarahalli,1020,2,5610000
Uttarahalli,1020,2,5610000
Uttarahalli,1435,3,7892000
Uttarahalli,1515,3,8332000
Padmanabha Nagar,1345,3,7397000
Uttarahalli,1230,2,6765000
Uttarahalli,1215,2,6682000
Uttarahalli,1530,3,8415000
Uttarahalli,1350,3,7425000
Uttarahalli,1415,3,7782000
Uttarahalli,1805,3,9927000
Uttarahalli,1020,2,5610000
Uttarahalli,1020,2,5610000
Uttarahalli,1435,3,7892000
Uttarahalli,1255,3,6902000
Uttarahalli,1210,3,6655000
Uttarahalli,1420,3,7810000
Uttarahalli,1445,3,7947000
Uttarahalli,1020,2,5610000
Uttarahalli,1030,2,5665000
Uttarahalli,1115,2,6132000
Uttarahalli,1470,3,8085000
Uttarahalli,1555,3,8552000
Uttarahalli,1685,3,9267000
Uttarahalli,1560,3,8580000
Uttarahalli,1415,3,7782000
Uttarahalli,1430,3,7865000
Uttarahalli,1020,2,5610000
Uttarahalli,1020,2,5610000
Uttarahalli,1215,2,6682000
Uttarahalli,1530,3,8415000
Uttarahalli,1270,3,6985000
Uttarahalli,1590,3,8745000
Uttarahalli,1095,2,6022000
Uttarahalli,1020,2,5610000
Uttarahalli,1340,3,7370000
Uttarahalli,1210,3,6655000
Uttarahalli,1420,3,7810000
Uttarahalli,1445,3,7947000
Uttarahalli,1350,3,7425000
Uttarahalli,1415,3,7782000
Uttarahalli,1805,3,9927000
Uttarahalli,1430,3,7865000
Uttarahalli,1020,2,5610000
Uttarahalli,1020,2,5610000
Uttarahalli,1435,3,7892000
Uttarahalli,1515,3,8332000
Padmanabha Nagar,1345,3,7397000
Uttarahalli,1230,2,6765000
Uttarahalli,1215,2,6682000
Uttarahalli,1530,3,8415000
Uttarahalli,1350,3,7425000
Uttarahalli,1415,3,7782000
Uttarahalli,1805,3,9927000
Uttarahalli,1020,2,5610000
Uttarahalli,1020,2,5610000
Uttarahalli,1435,3,7892000
Uttarahalli,1255,3,6902000
Uttarahalli,1210,3,6655000
Uttarahalli,1420,3,7810000
Uttarahalli,1445,3,7947000
Uttarahalli,1020,2,5610000
Uttarahalli,1030,2,5665000
Uttarahalli,1115,2,6132000
Uttarahalli,1470,3,8085000
Uttarahalli,1555,3,8552000
Uttarahalli,1685,3,9267000
Uttarahalli,1560,3,8580000
Uttarahalli,1415,3,7782000
Uttarahalli,1430,3,7865000
Uttarahalli,1020,2,5610000
Uttarahalli,1115,2,6132000
Uttarahalli,1470,3,8085000
Uttarahalli,1555,3,8552000
Uttarahalli,1685,3,9267000
Uttarahalli,1020,2,5610000
Uttarahalli,1350,3,7425000
Uttarahalli,975,2,5362000
Uttarahalli,1560,3,8580000
Uttarahalli,1345,3,7397000
Uttarahalli,1430,3,7865000
Uttarahalli Hobli,1561,3,8580000
Uttarahalli Hobli,1231,2,6765000
Uttarahalli Hobli,1216,2,6682000
Uttarahalli Hobli,1531,3,8415000
Uttarahalli Hobli,1430,3,7865000
Uttarahalli Hobli,1018,2,5610000
Uttarahalli,1685,3,10000000
Subramanyapura,1600,3,8800000
Uttarahalli Hobli,1134,2,6242000
Uttarahalli Hobli,1685,3,9267000
Uttarahalli,1470,3,8085000
Uttarahalli,1685,3,9267000
Uttarahalli,1515,3,8332000
Uttarahalli,1345,3,7397000
Uttarahalli,975,2,5362000
Uttarahalli,1215,2,6682000
Akshayanagar,1080,2,4680000
Akshayanagar,1040,2,4680000
Uttarahalli,1560,3,8580000
Uttarahalli,1230,2,6765000
Uttarahalli,1435,3,7892000
Uttarahalli,1270,3,6985000
Uttarahalli,1590,3,8745000
Uttarahalli,1685,3,10000000
Uttarahalli,1685,3,10000000
Uttarahalli,1685,3,10000000
Subramanyapura,1600,3,8800000
Uttarahalli Hobli,1561,3,8580000
Uttarahalli Hobli,1231,2,6765000
Uttarahalli Hobli,1216,2,6682000
Uttarahalli Hobli,1531,3,8415000
Uttarahalli Hobli,1430,3,7865000
Uttarahalli Hobli,1018,2,5610000
Uttarahalli Hobli,1130,2,6242000
Uttarahalli Hobli,1575,3,8662000
Chikkalasandra,1350,3,7425000
Uttarahalli,1560,3,8580000
Chikkalasandra,1430,3,7865000
Chikkalasandra,1020,2,5610000
Chikkalasandra,1020,2,5610000
Chikkalasandra,1435,3,7892000
Chikkalasandra,1515,3,8332000
Chikkalasandra,1345,3,7397000
Chikkalasandra,1270,3,6985000
Chikkalasandra,1485,3,8167000
Chikkalasandra,1590,3,8745000
Chikkalasandra,975,2,5362000
Chikkalasandra,1020,2,5610000
Electronic City Phase 2,1293,2,8809000
Electronic City Phase 2,1293,2,8809000
Electronic City Phase 2,1293,2,8809000
Electronic City Phase 2,1293,2,8809000
Electronic City Phase 2,1233,2,7159000
Electronic City Phase 2,1233,2,7159000
Electronic City Phase 2,1730,3,9843000
Electronic City Phase 2,1730,3,9843000
Singasandra,1139,2,5068000
Jigani,839,2,2264000
Jigani,688,1,1856000
Kannamangala,945,2,5457000
Kannamangala,1010,2,5954000
Kannamangala,1135,3,6614000
SMV Layout,4000,2,24000000
Hoodi,2753,3,28000000
Chamrajpet,1970,3,20000000
Jayanagar,5200,4,60000000
Gottigere,1999,3,17600000
Gottigere,1976,3,17400000
Gottigere,1999,3,17600000
Gottigere,1942,3,17100000
Sarjapur,1110,2,4329000
Sarjapur,1050,2,3958000
Sarjapur,1050,2,3958000
Sarjapur,1000,2,3900000
Sarjapur,1000,2,3900000
Sarjapur,1160,2,4524000
Sarjapur,1160,2,4524000
Sarjapur,1165,2,4543000
Sarjapur,1050,2,3958000
Sarjapur,1050,2,3958000
Sarjapur,1165,2,4543000
Sarjapur,1080,2,4212000
Sarjapur,1080,2,4212000
Sarjapur,1160,2,4524000
Sarjapur,1160,2,4524000
Sarjapur,790,1,3081000
Sarjapur,790,1,3081000
Sarjapur,1165,2,4543000
Sarjapur,1165,2,4543000
Sarjapur,1080,2,4212000
Sarjapur,1080,2,4212000
Sarjapur,790,1,3081000
Sarjapur,790,1,3081000
Sarjapur,690,1,2691000
Sarjapur,690,1,2691000
Sarjapur,1410,3,5499000
Sarjapur,1410,3,5499000
Sarjapur,720,1,2808000
Sarjapur,720,1,2808000
Sarjapur,1085,2,4231000
Sarjapur,1085,2,4231000
Sarjapur,1150,2,4485000
Sarjapur,1150,2,4485000
Sarjapur,1060,2,4134000
Sarjapur,1060,2,4134000
Sarjapur,750,1,2925000
Sarjapur,750,1,2925000
Sarjapur,1395,3,5440000
Sarjapur,1395,3,5440000
Sarjapur,1200,2,4680000
Sarjapur,1200,2,4680000
Gottigere,1999,3,17600000
Gottigere,1976,3,17400000
Gottigere,1999,3,17600000
Gottigere,1942,3,17100000
Gottigere,1976,3,17400000
Gottigere,2242,3,19600000
Gottigere,1942,3,17100000
Gottigere,1978,3,17400000
Gottigere,2242,3,19600000
Gottigere,1978,3,17400000
Gottigere,1977,3,17400000
Gottigere,1977,3,17400000
Gottigere,2250,3,19700000
Gottigere,2250,3,19700000
Gottigere,2022,3,17800000
Gottigere,2022,3,17800000
Gottigere,2209,3,19300000
Gottigere,2209,3,19300000
Jayanagar,5200,4,60000000
Richmond Town,5473,4,140000000
Richmond Town,3272,3,69000000
RR Nagar,1375,3,9500000
Krishnarajapura,3681,4,23000000
Sarjapur,1015,2,2847000
Koramangala,2451,3,30200000
Hegde Nagar,1200,2,3685000
HBR Layout,1200,2,3758000
R.K. Hegde Nagar,1200,2,3750000
Nagavara,1450,2,4375000
Nagavara,2600,4,9500000
Thanisandra,1450,2,3914000
Nagavara,1358,2,3985000
Thanisandra,1000,2,3000000
Jakkur,1205,2,3925000
Hegde Nagar,1358,2,4233000
R.K. Hegde Nagar,1350,2,4235000
R.K. Hegde Nagar,1350,2,3950000
Thanisandra,1300,2,3850000
Thanisandra,1350,2,4350000
Thanisandra,1400,2,3500000
Nagavara,1250,2,3875000
Thanisandra,1300,2,3875000
Thanisandra,1267,2,3875000
Hegde Nagar,1150,2,3675000
HBR Layout,1150,2,3675000
Hegde Nagar,1400,2,4675000
Thanisandra,1200,2,3800000
Sinthan Nagar,1250,2,3925000
Hegde Nagar,1205,2,3885000
Kannur,1250,2,3875000
Hennur,1250,2,3875000
Nagavara,1250,2,3875000
Kannur,1250,2,3875000
Nagavara,1150,2,3675000
Sampigehalli,1250,2,3875000
Hulimavu,3500,3,23000000
Begur,1833,2,7200000
Nagarbhavi,5500,5,38000000
Jalahalli,1076,2,6800000
Nagarbhavi,2500,3,14100000
Nagarbhavi,5000,5,41000000
Nagarbhavi,4000,5,27000000
Nagarbhavi,4500,5,23000000
Nagarbhavi,6500,5,59100000
Thanisandra,3602,4,30000000
Koramangala,1680,3,12900000
Jakkur,1304,2,9500000
Sarjapur,1629,3,11000000
Mahadevapura,2800,4,12500000
Nagarbhavi,4000,4,27500000
Jigani,928,2,2504000
Jigani,1104,2,2979000
Koramangala,2454,4,33100000
Hebbal,2400,5,13500000
Thanisandra,1680,3,18000000
Nagawara,1655,3,16000000
Nagarbhavi,4700,5,30000000
Murugeshpalya,1260,2,7000000
Subramanyapura,4500,4,33000000
Tejaswini Nagar,1010,2,4543000
Tejaswini Nagar,1010,2,4545000
Doddakammanahalli,1010,2,4242000
Doddakammanahalli,1010,2,4242000
Uttarahalli,1590,3,8745000
Tejaswini Nagar,1010,2,4250000
Koramangala,2244,4,33200000
Koramangala,2181,3,19700000
HSR Layout,2150,3,26100000
Nagarbhavi,6000,5,60000000
Dasarahalli on Tumkur Road,1085,2,7800000
Chamrajpet,1600,2,16000000
byatarayanapura,1200,3,19700000
byatarayanapura,1200,3,16800000
Singanayakanahalli,2400,3,2786000
Yelahanka,2400,3,15600000
J. P. Nagar,1504,3,19400000
Domlur Layout,1500,3,40000000
Domlur Layout,3240,3,81200000
Domlur Layout,1200,3,24000000
Domlur Layout,1500,3,40000000
Domlur Layout,3240,3,81200000
Domlur Layout,1200,3,24000000
New Thippasandra,1600,3,32000000
New Thippasandra,1100,3,15000000
Banaswadi,2400,3,30000000
NRI Layout,4000,3,24000000
HBR Layout,2400,3,33600000
Virupakshapura,3000,3,27000000
Hennur,2400,3,20400000
HBR Layout,2400,3,34800000
Yelahanka,2400,3,9200000
Yelahanka,2400,3,10000000
Begur,3798,3,18900000
Banashankari,3900,3,101400000
Akshayanagar,2400,3,16800000
Arakere,1500,3,17200000
Basavanagudi,1870,3,52300000
Akshayanagar,3352,3,20100000
CV Raman Nagar,1200,3,15600000
Chandapura,1200,3,3480000
Akshayanagar,3352,3,20100000
Annapurneshwari Nagar,1500,3,10300000
Jnana Ganga Nagar,1500,3,14200000
Annapurneshwari Nagar,1200,3,9600000
SMV Layout,2400,3,19700000
Gottigere,1200,3,8400000
judicial layout,2400,3,26400000
Hulimavu,1200,3,9000000
Hulimavu,2400,3,21600000
BTM Layout 2nd Stage,1500,3,10200000
Chandapura,1200,3,3100000
Vaddarapalya,1200,3,3840000
HBR Layout,1200,3,15600000
Electronics City,600,3,1260000
Electronics City,800,3,1760000
Jigani,1500,3,5100000
Chandapura,1200,3,3240000
Chandapura,1200,3,3240000
Chandapura,1200,3,3240000
judicial layout,3000,3,45000000
byatarayanapura,2400,3,35000000
Kodigehalli,1200,3,12800000
Kodigehalli,2400,3,26800000
byatarayanapura,1535,3,22200000
Kodigehalli,2400,3,28800000
Kodigehalli,1200,3,13400000
Kodigehalli,2800,3,24000000
judicial layout,2400,3,26400000
Jakkur,600,3,4400000
HBR Layout,2400,3,22800000
judicial layout,1500,3,20000000
Chandapura,1200,3,3480000
Gottigere,1200,3,8400000
BTM Layout 2nd Stage,1500,3,10200000
Hulimavu,1200,3,9000000
Hulimavu,2400,3,21600000
Electronics City,800,3,1760000
Jigani,1500,3,5100000
Chandapura,1200,3,3240000
Kodigehalli,1200,3,12800000
Kodigehalli,2400,3,26800000
byatarayanapura,1535,3,22200000
Kodigehalli,2400,3,28800000
Kodigehalli,1200,3,13400000
Kodigehalli,2800,3,24000000
J. P. Nagar,1500,3,11300000
Gottigere,2400,3,17000000
Akshayanagar,3200,3,17600000
Akshayanagar,1200,3,6600000
Gottigere,2400,3,17000000
J. P. Nagar,1200,3,8400000
Akshayanagar,1500,3,9800000
Gottigere,1200,3,8500000
Akshayanagar,2400,3,16800000
CV Raman Nagar,1200,3,15600000
Bagaluru Near Yelahanka,2805,3,12600000
Kaggadasapura,1500,3,21000000
Jakkur,1500,3,12700000
Kalyan Nagar,1200,3,19800000
Bommasandra,2324,3,4648000
Thanisandra,1200,3,9600000
HBR Layout,1200,3,12600000
HBR Layout,1200,3,9360000
Jakkur,600,3,4400000
