,BHK,Area,Price,Location
15324,3 ,1550 ,1.8 Cr,"Anna Nagar,Chennai"
15325,3 ,5000 ,8.25 Cr,"Adyar,Chennai"
15326,5 ,3600 ,6.4 Cr,"Adyar,Chennai"
15327,4 ,4200 ,9.5 Cr,"Raja Annamalai Puram,Chennai"
15328,6 ,6000 ,13.5 Cr,"Nungambakkam,Chennai"
15329,5 ,5000 ,8.3 Cr,"Besant Nagar,Chennai"
15330,2 ,820 ,95 L,"West Mambalam,Chennai"
15331,5 ,4000 ,3.3 Cr,"Ramavaram,Chennai"
15332,6 ,4800 ,13 Cr,"Annanagar West,Chennai"
15333,4 ,5000 ,8 Cr,"Shenoy Nagar,Chennai"
15334,2 ,1241 ,62 L,"Karapakkam,Chennai"
15335,2 ,1161 ,1.1 Cr,"Jafferkhanpet,Chennai"
15336,2 ,1114 ,1.4 Cr,"T Nagar 3,Chennai"
15337,5 ,6000 ,8.25 Cr,"Anna Nagar East,Chennai"
15338,3 ,2090 ,2.25 Cr,"Kottivakkam,Chennai"
15339,3 ,1575 ,1.1 Cr,"Velachery,Chennai"
15340,6 ,9000 ,13 Cr,"T Nagar,Chennai"
15341,2 ,1000 ,75 L,"Chintadripet,Chennai"
15342,2 ,1000 ,75 L,"Egmore,Chennai"
15343,3 ,1550 ,1.65 Cr,"Chetpet,Chennai"
15344,2 ,1095 ,1.6 Cr,"Egmore,Chennai"
15345,1 ,617 ,47 L,"Kotturpuram,Chennai"
15346,3 ,1111 ,1.4 Cr,"Kodambakkam,Chennai"
15347,3 ,1360 ,1.57 Cr,"K K Nagar,Chennai"
15348,3 ,1539 ,1.85 Cr,"Nungambakkam,Chennai"
15349,2 ,1000 ,1.55 Cr,"Royapettah,Chennai"
15350,2 ,1094 ,1.5 Cr,"Egmore,Chennai"
15351,2 ,675 ,47 L,"Triplicane,Chennai"
15352,4 ,2400 ,2 Cr,"Anna Nagar East,Chennai"
15353,2 ,1130 ,1.2 Cr,"Gopalapuram,Chennai"
15354,4 ,2400 ,1.65 Cr,"Kotivakkam,Chennai"
15355,2 ,1100 ,1.1 Cr,"Nungambakkam,Chennai"
15356,3 ,1600 ,1.6 Cr,"Kilpauk,Chennai"
15357,3 ,1180 ,1.35 Cr,"Mylapore,Chennai"
15358,4 ,3600 ,2.3 Cr,"Kottivakkam,Chennai"
15359,3 ,1096 ,1.7 Cr,"Egmore,Chennai"
15360,2 ,1124 ,44.94 L,"Mangadu,Chennai"
15361,3 ,1039 ,44.67 L,"Kattupakkam,Chennai"
15362,3 ,1152 ,69.1 L,"Porur,Chennai"
15363,2 ,867 ,41.6 L,"Porur,Chennai"
15364,2 ,800 ,34.4 L,"Mangadu,Chennai"
15365,2 ,600 ,28.8 L,"Kattupakkam,Chennai"
15366,2 ,867 ,41.61 L,"Porur,Chennai"
15367,2 ,800 ,34.4 L,"Mangadu,Chennai"
15368,2 ,914 ,54.83 L,"Iyyappanthangal,Chennai"
15369,2 ,1111 ,44.42 L,"Mangadu,Chennai"
15370,2 ,804 ,34.57 L,"Kattupakkam,Chennai"
15371,2 ,617 ,29.61 L,"Kattupakkam,Chennai"
15372,2 ,841 ,50.45 L,"Iyyappanthangal,Chennai"
15373,2 ,841 ,50.45 L,"Iyyappanthangal,Chennai"
15374,2 ,804 ,34.57 L,"Mangadu,Chennai"
15375,2 ,1121 ,44.82 L,"Mangadu,Chennai"
15376,1 ,520 ,22.36 L,"Mangadu,Chennai"
15377,2 ,777 ,33.41 L,"Mangadu,Chennai"
15378,3 ,1133 ,48.71 L,"Mangadu,Chennai"
15379,2 ,840 ,33.59 L,"Mangadu,Chennai"
15380,2 ,804 ,34.57 L,"Kattupakkam,Chennai"
15381,2 ,617 ,29.61 L,"Kattupakkam,Chennai"
15382,2 ,841 ,50.45 L,"Iyyappanthangal,Chennai"
15383,2 ,841 ,50.45 L,"Iyyappanthangal,Chennai"
15384,2 ,804 ,34.57 L,"Mangadu,Chennai"
15385,2 ,1121 ,44.82 L,"Mangadu,Chennai"
15386,1 ,520 ,22.36 L,"Mangadu,Chennai"
15387,2 ,777 ,33.41 L,"Mangadu,Chennai"
15388,3 ,1133 ,48.71 L,"Mangadu,Chennai"
15389,2 ,840 ,33.59 L,"Mangadu,Chennai"
15390,2 ,858 ,44.6 L,"Porur,Chennai"
15391,2 ,850 ,44.19 L,"Porur,Chennai"
15392,2 ,868 ,52.07 L,"Moulivakkam,Chennai"
15393,3 ,1152 ,69.1 L,"Moulivakkam,Chennai"
15394,2 ,863 ,51.77 L,"Porur,Chennai"
15395,3 ,1055 ,63.28 L,"Madhanandapuram,Chennai"
15396,3 ,1146 ,68.74 L,"Madhanandapuram,Chennai"
15397,2 ,874 ,52.43 L,"Porur,Chennai"
15398,2 ,939 ,38.49 L,"Kattupakkam,Chennai"
15399,2 ,864 ,51.83 L,"Mugalivakkam,Chennai"
15400,2 ,943 ,38.66 L,"Kattupakkam,Chennai"
15401,2 ,939 ,38.49 L,"Kattupakkam,Chennai"
15402,2 ,950 ,90 L,"Velachery,Chennai"
15403,2 ,850 ,57.8 L,"Medavakkam,Chennai"
15404,3 ,1291 ,73.58 L,"Medavakkam,Chennai"
15405,2 ,870 ,70 L,"Kodambakkam,Chennai"
15406,2 ,994 ,49.7 L,"Medavakkam,Chennai"
15407,2 ,880 ,44 L,"Medavakkam,Chennai"
15408,2 ,949 ,47.45 L,"Medavakkam,Chennai"
15409,3 ,1330 ,83.79 L,"Medavakkam,Chennai"
15410,2 ,946 ,52.97 L,"Medavakkam,Chennai"
15411,2 ,785 ,79 L,"T Nagar,Chennai"
15412,2 ,856 ,47.07 L,"Medavakkam,Chennai"
15413,2 ,950 ,52.25 L,"Medavakkam,Chennai"
15414,3 ,1325 ,72.86 L,"Medavakkam,Chennai"
15415,2 ,996 ,54.78 L,"Medavakkam,Chennai"
15416,3 ,1219 ,67.04 L,"Medavakkam,Chennai"
15417,3 ,1320 ,72.6 L,"Medavakkam,Chennai"
15418,3 ,1048 ,57.64 L,"Medavakkam,Chennai"
15419,2 ,926 ,50.92 L,"Medavakkam,Chennai"
15420,2 ,798 ,41.49 L,"Medavakkam,Chennai"
15421,2 ,799 ,41.54 L,"Medavakkam,Chennai"
15422,2 ,797 ,41.44 L,"Medavakkam,Chennai"
15423,2 ,796 ,41.39 L,"Medavakkam,Chennai"
15424,2 ,795 ,41.33 L,"Medavakkam,Chennai"
15425,3 ,1291 ,73.58 L,"Medavakkam,Chennai"
15426,2 ,905 ,47.06 L,"Medavakkam,Chennai"
15427,2 ,795 ,41.34 L,"Medavakkam,Chennai"
15428,2 ,1037 ,53.92 L,"Medavakkam,Chennai"
15429,3 ,1160 ,60.32 L,"Medavakkam,Chennai"
15430,3 ,1149 ,65.49 L,"Medavakkam,Chennai"
15431,2 ,856 ,47.07 L,"Medavakkam,Chennai"
15432,2 ,950 ,52.25 L,"Medavakkam,Chennai"
15433,3 ,1325 ,72.86 L,"Medavakkam,Chennai"
15434,2 ,996 ,54.78 L,"Medavakkam,Chennai"
15435,3 ,1219 ,67.04 L,"Medavakkam,Chennai"
15436,3 ,1320 ,72.6 L,"Medavakkam,Chennai"
15437,3 ,1048 ,57.64 L,"Medavakkam,Chennai"
15438,2 ,926 ,50.92 L,"Medavakkam,Chennai"
15439,2 ,835 ,45.92 L,"Medavakkam,Chennai"
15440,2 ,816 ,44.88 L,"Medavakkam,Chennai"
15441,2 ,755 ,93 L,"Anna Nagar,Chennai"
15442,2 ,1173 ,32.42 L,"Thiruninravur,Chennai"
15443,3 ,1400 ,83.3 L,"Medavakkam,Chennai"
15444,2 ,1184 ,70.44 L,"Medavakkam,Chennai"
15445,3 ,1315 ,78.24 L,"Medavakkam,Chennai"
15446,2 ,1111 ,66.1 L,"Medavakkam,Chennai"
15447,2 ,1335 ,79.43 L,"Medavakkam,Chennai"
15448,3 ,1315 ,78.24 L,"Medavakkam,Chennai"
15449,2 ,1192 ,70.92 L,"Medavakkam,Chennai"
15450,3 ,1423 ,84.66 L,"Medavakkam,Chennai"
15451,2 ,1193 ,70.98 L,"Medavakkam,Chennai"
15452,3 ,1100 ,57.9 L,"Iyyappanthangal,Chennai"
15453,2 ,950 ,57.75 L,"Iyyappanthangal,Chennai"
15454,3 ,1200 ,67 L,"Gerugambakkam,Chennai"
15455,2 ,1150 ,55 L,"Kundrathur,Chennai"
15456,2 ,900 ,34 L,"Perungalathur,Chennai"
15457,2 ,900 ,27 L,"Vadaperumbakkam,Chennai"
15458,2 ,900 ,38 L,"West Tambaram,Chennai"
15459,2 ,900 ,49 L,"West Tambaram,Chennai"
15460,2 ,900 ,40 L,"Nedunkundram,Chennai"
15461,2 ,900 ,30 L,"Perungalathur,Chennai"
15462,2 ,900 ,35 L,"Perungalathur,Chennai"
15463,2 ,1000 ,42 L,"Perungalathur,Chennai"
15464,2 ,1000 ,38 L,"Vadaperumbakkam,Chennai"
15465,3 ,1200 ,60 L,"Perungalathur,Chennai"
15466,2 ,900 ,37 L,"Nedunkundram,Chennai"
15467,2 ,1000 ,43 L,"Vadaperumbakkam,Chennai"
15468,3 ,1000 ,52 L,"Perungalathur,Chennai"
15469,1 ,600 ,28 L,"Perungalathur,Chennai"
15470,1 ,900 ,30 L,"Perungalathur,Chennai"
15471,1 ,800 ,26 L,"Vadaperumbakkam,Chennai"
15472,2 ,900 ,34.5 L,"Vadaperumbakkam,Chennai"
15473,2 ,900 ,46.5 L,"West Tambaram,Chennai"
15474,3 ,1000 ,52.5 L,"West Tambaram,Chennai"
15475,3 ,1800 ,65 L,"Perungalathur,Chennai"
15476,2 ,1000 ,63 L,"West Tambaram,Chennai"
15477,1 ,600 ,29 L,"Perungalathur,Chennai"
15478,2 ,1000 ,59 L,"West Tambaram,Chennai"
15479,2 ,900 ,35 L,"Vadaperumbakkam,Chennai"
15480,2 ,980 ,34 L,"Nedunkundram,Chennai"
15481,2 ,950 ,30.5 L,"Siruseri,Chennai"
15482,2 ,1100 ,51.5 L,"West Tambaram,Chennai"
15483,2 ,950 ,46.2 L,"Perungalathur,Chennai"
15484,2 ,1050 ,32.5 L,"Somangalam,Chennai"
15485,1 ,550 ,29.5 L,"Perungalathur,Chennai"
15486,2 ,800 ,23.9 L,"Siruseri,Chennai"
15487,2 ,800 ,27.5 L,"Vadaperumbakkam,Chennai"
15488,2 ,1000 ,52 L,"West Tambaram,Chennai"
15489,2 ,1000 ,44 L,"West Tambaram,Chennai"
15490,2 ,800 ,26 L,"Perungalathur,Chennai"
15491,2 ,900 ,53.1 L,"Perungalathur,Chennai"
15492,2 ,850 ,40.07 L,"West Tambaram,Chennai"
15493,2 ,900 ,48.88 L,"Vadaperumbakkam,Chennai"
15494,2 ,900 ,52.65 L,"West Tambaram,Chennai"
15495,2 ,1000 ,32.4 L,"Perungalathur,Chennai"
15496,2 ,950 ,53.2 L,"Medavakkam,Chennai"
15497,2 ,927 ,63.5 L,"Medavakkam,Chennai"
15498,2 ,842 ,48.23 L,"Medavakkam,Chennai"
15499,2 ,842 ,48.23 L,"Medavakkam,Chennai"
15500,2 ,950 ,53.2 L,"Medavakkam,Chennai"
15501,3 ,2500 ,3.25 Cr,"Kovilambakkam,Chennai"
15502,1 ,550 ,35 L,"Kovilambakkam,Chennai"
15503,2 ,926 ,46.31 L,"Ponniammanmedu,Chennai"
15504,2 ,925 ,69.37 L,"Kolathur,Chennai"
15505,3 ,1150 ,64.4 L,"Ambattur,Chennai"
15506,3 ,1404 ,72.01 L,"Mannivakkam,Chennai"
15507,3 ,1404 ,72 L,"Mannivakkam,Chennai"
15508,3 ,1404 ,71.99 L,"Mannivakkam,Chennai"
15509,2 ,992 ,73.4 L,"Kolathur,Chennai"
15510,2 ,773 ,52.56 L,"Perambur,Chennai"
15511,2 ,1060 ,79.5 L,"Korattur,Chennai"
15512,2 ,965 ,50.18 L,"Ambattur,Chennai"
15513,2 ,927 ,63.5 L,"Medavakkam,Chennai"
15514,2 ,842 ,48.23 L,"Medavakkam,Chennai"
15515,2 ,842 ,48.23 L,"Medavakkam,Chennai"
15516,2 ,1054 ,57.97 L,"Medavakkam,Chennai"
15517,2 ,822 ,45.21 L,"Medavakkam,Chennai"
15518,3 ,1100 ,56.1 L,"Medavakkam,Chennai"
15519,2 ,1086 ,55.38 L,"Medavakkam,Chennai"
15520,3 ,1403 ,71.55 L,"Medavakkam,Chennai"
15521,2 ,1002 ,51.1 L,"Medavakkam,Chennai"
15522,2 ,846 ,43.14 L,"Medavakkam,Chennai"
15523,2 ,842 ,42.94 L,"Medavakkam,Chennai"
15524,3 ,1279 ,65.22 L,"Medavakkam,Chennai"
15525,3 ,1410 ,77.55 L,"Medavakkam,Chennai"
15526,3 ,1145 ,62.97 L,"Medavakkam,Chennai"
15527,3 ,1346 ,74.03 L,"Medavakkam,Chennai"
15528,2 ,986 ,54.23 L,"Medavakkam,Chennai"
15529,3 ,1155 ,63.52 L,"Medavakkam,Chennai"
15530,2 ,926 ,50.93 L,"Medavakkam,Chennai"
15531,2 ,950 ,52.25 L,"Medavakkam,Chennai"
15532,2 ,825 ,45.37 L,"Medavakkam,Chennai"
15533,2 ,889 ,48.89 L,"Medavakkam,Chennai"
15534,2 ,845 ,46.47 L,"Medavakkam,Chennai"
15535,2 ,813 ,44.71 L,"Medavakkam,Chennai"
15536,2 ,927 ,50.98 L,"Medavakkam,Chennai"
15537,3 ,1071 ,56.22 L,"Medavakkam,Chennai"
15538,2 ,936 ,49.14 L,"Medavakkam,Chennai"
15539,3 ,1177 ,68.26 L,"Medavakkam,Chennai"
15540,3 ,1152 ,66.81 L,"Medavakkam,Chennai"
15541,3 ,1197 ,65.82 L,"Medavakkam,Chennai"
15542,2 ,911 ,50.1 L,"Medavakkam,Chennai"
15543,2 ,940 ,51.7 L,"Medavakkam,Chennai"
15544,3 ,1138 ,62.59 L,"Medavakkam,Chennai"
15545,3 ,1250 ,71.25 L,"Medavakkam,Chennai"
15546,3 ,1544 ,88 L,"Medavakkam,Chennai"
15547,2 ,1068 ,60.87 L,"Medavakkam,Chennai"
15548,2 ,950 ,54.15 L,"Medavakkam,Chennai"
15549,2 ,1084 ,61.78 L,"Medavakkam,Chennai"
15550,2 ,968 ,69.69 L,"Medavakkam,Chennai"
15551,2 ,870 ,62.64 L,"Medavakkam,Chennai"
15552,2 ,1077 ,77.54 L,"Medavakkam,Chennai"
15553,3 ,1490 ,1.07 Cr,"Medavakkam,Chennai"
15554,3 ,1410 ,1.01 Cr,"Medavakkam,Chennai"
15555,2 ,850 ,57.8 L,"Medavakkam,Chennai"
15556,3 ,1100 ,74.8 L,"Medavakkam,Chennai"
15557,3 ,1250 ,85 L,"Medavakkam,Chennai"
15558,2 ,1058 ,50 L,"Navallur,Chennai"
15559,3 ,2000 ,79 L,"Siruseri,Chennai"
15560,2 ,747 ,49 L,"Kolathur,Chennai"
15561,3 ,1156 ,73 L,"Madipakkam,Chennai"
15562,2 ,1000 ,85 L,"Madipakkam,Chennai"
15563,2 ,801 ,42 L,"Ambattur,Chennai"
15564,2 ,1300 ,62 L,"Kolathur,Chennai"
15565,4 ,1900 ,98 L,"Kolathur,Chennai"
15566,4 ,1900 ,1.05 Cr,"Kolathur,Chennai"
15567,2 ,760 ,36 L,"Kolathur,Chennai"
15568,6 ,2300 ,1.25 Cr,"Kolathur,Chennai"
15569,2 ,1050 ,1.2 Cr,"Ashok Nagar,Chennai"
15570,6 ,2800 ,1.25 Cr,"Kolathur,Chennai"
15571,2 ,1199 ,72 L,"Ambattur,Chennai"
15572,2 ,1175 ,1.2 Cr,"Nandanam,Chennai"
15573,2 ,830 ,47 L,"Kolathur,Chennai"
15574,2 ,1150 ,95 L,"Kolathur,Chennai"
15575,2 ,950 ,58 L,"Ambattur,Chennai"
15576,3 ,1700 ,1.25 Cr,"Kolathur,Chennai"
15577,2 ,1200 ,72 L,"Ambattur,Chennai"
15578,2 ,1100 ,55 L,"Kolathur,Chennai"
15579,4 ,1800 ,1.1 Cr,"Kolathur,Chennai"
15580,3 ,1300 ,72 L,"Ambattur,Chennai"
15581,3 ,1600 ,1.1 Cr,"Kolathur,Chennai"
15582,2 ,1175 ,1.2 Cr,"Nandanam,Chennai"
15583,2 ,1200 ,72 L,"Ambattur,Chennai"
15584,3 ,1700 ,1.25 Cr,"Kolathur,Chennai"
15585,3 ,1149 ,1.25 Cr,"Kodambakkam,Chennai"
15586,3 ,1150 ,1.25 Cr,"West Mambalam,Chennai"
15587,3 ,1200 ,1.8 Cr,"Kodambakkam,Chennai"
15588,3 ,1200 ,1.8 Cr,"Ashok Nagar,Chennai"
15589,3 ,1200 ,1.8 Cr,"West Mambalam,Chennai"
15590,2 ,1000 ,1.2 Cr,"Ashok Nagar,Chennai"
15591,2 ,1003 ,1.2 Cr,"Ashok Nagar,Chennai"
15592,3 ,1200 ,1.8 Cr,"Nungambakkam,Chennai"
15593,3 ,1144 ,1.25 Cr,"Kodambakkam,Chennai"
15594,3 ,1149 ,1.25 Cr,"Ashok Nagar,Chennai"
15595,3 ,1341 ,98 L,"Madhavaram,Chennai"
15596,3 ,1518 ,80 L,"Kelambakkam,Chennai"
15597,2 ,734 ,44 L,"Kovur,Chennai"
15598,2 ,1115 ,70 L,"Siruseri,Chennai"
15599,1 ,580 ,36.7 L,"Siruseri,Chennai"
15600,3 ,1655 ,93 L,"Siruseri,Chennai"
15601,3 ,2050 ,1.15 Cr,"Siruseri,Chennai"
15602,1 ,632 ,58.42 L,"Ambattur INDUSTRIAL ESTATE,Chennai"
15603,2 ,973 ,88.83 L,"Ambattur INDUSTRIAL ESTATE,Chennai"
15604,2 ,822 ,58.08 L,"Perungalathur,Chennai"
15605,2 ,1005 ,69.58 L,"Perungalathur,Chennai"
15606,1 ,595 ,24.7 L,"Maraimalai Nagar,Chennai"
15607,1 ,598 ,31.5 L,"Chromepet,Chennai"
15608,2 ,1081 ,68 L,"Porur,Chennai"
15609,2 ,1000 ,1.7 Cr,"West Mambalam,Chennai"
15610,2 ,1011 ,47.09 L,"Thalambur,Chennai"
15611,3 ,2657 ,1.94 Cr,"Sholinganallur,Chennai"
15612,2 ,646 ,35.63 L,"Chromepet,Chennai"
15613,2 ,1045 ,56.38 L,"Chromepet,Chennai"
15614,3 ,1343 ,71.87 L,"Chromepet,Chennai"
15615,2 ,1027 ,74.29 L,"Karapakkam,Chennai"
15616,3 ,1307 ,93.46 L,"Karapakkam,Chennai"
15617,1 ,549 ,40.82 L,"Karapakkam,Chennai"
15618,2 ,1122 ,95 L,"Pallavaram,Chennai"
15619,2 ,656 ,55 L,"Pallavaram,Chennai"
15620,3 ,1618 ,1.4 Cr,"Pallavaram,Chennai"
15621,3 ,1595 ,88 L,"Singaperumal Koil,Chennai"
15622,3 ,1890 ,3.5 Cr,"Guindy,Chennai"
15623,2 ,1410 ,1 Cr,"Perungalathur,Chennai"
15624,3 ,1770 ,1.23 Cr,"Perungalathur,Chennai"
15625,2 ,1125 ,85 L,"Perungalathur,Chennai"
15626,2 ,818 ,45 L,"Mangadu,Chennai"
15627,3 ,1157 ,62 L,"Mangadu,Chennai"
15628,3 ,1285 ,70 L,"Mangadu,Chennai"
15629,2 ,690 ,35.5 L,"Guduvancheri,Chennai"
15630,3 ,1447 ,80 L,"Poonamallee,Chennai"
15631,3 ,2067 ,1.15 Cr,"Poonamallee,Chennai"
15632,2 ,1027 ,80 L,"Porur,Chennai"
15633,3 ,1085 ,83 L,"Porur,Chennai"
15634,4 ,2416 ,3.5 Cr,"Adyar,Chennai"
15635,2 ,1165 ,82 L,"Manapakkam,Chennai"
15636,1 ,655 ,25 L,"Guduvancheri,Chennai"
15637,2 ,576 ,27 L,"Thiruporur,Chennai"
15638,1 ,424 ,25.5 L,"Thirumazhisai,Chennai"
15639,1 ,633 ,30.44 L,"Thirumazhisai,Chennai"
15640,2 ,1079 ,60 L,"Mahindra World City,Chennai"
15641,3 ,1478 ,83 L,"Mahindra World City,Chennai"
15642,1 ,560 ,33 L,"Mahindra World City,Chennai"
15643,3 ,2133 ,4.1 Cr,"T Nagar,Chennai"
15644,3 ,1634 ,83 L,"Chromepet,Chennai"
15645,2 ,610 ,36 L,"Mahindra World City,Chennai"
15646,2 ,860 ,64 L,"Iyyappanthangal,Chennai"
15647,3 ,1225 ,87.16 L,"Perungalathur,Chennai"
15648,2 ,1001 ,43 L,"Urapakkam,Chennai"
15649,2 ,1002 ,71.86 L,"Porur,Chennai"
15650,3 ,1287 ,93 L,"Porur,Chennai"
15651,3 ,885 ,39.95 L,"Thirumazhisai,Chennai"
15652,2 ,775 ,64.6 L,"Valasaravakkam,Chennai"
15653,3 ,1787 ,2.38 Cr,"K K Nagar,Chennai"
15654,3 ,1290 ,1.67 Cr,"K K Nagar,Chennai"
15655,2 ,955 ,52 L,"Ambattur,Chennai"
15656,2 ,955 ,58 L,"Ambattur,Chennai"
15657,2 ,1091 ,62.13 L,"Madipakkam,Chennai"
15658,2 ,880 ,72 L,"Padi,Chennai"
15659,3 ,1166 ,90 L,"Villivakkam,Chennai"
15660,3 ,1166 ,90 L,"Padi,Chennai"
15661,2 ,880 ,72 L,"Villivakkam,Chennai"
15662,3 ,1170 ,90 L,"Kolathur,Chennai"
15663,2 ,882 ,72 L,"Kolathur,Chennai"
15664,3 ,1600 ,2.6 Cr,"Nungambakkam,Chennai"
15665,3 ,1200 ,1.8 Cr,"T Nagar,Chennai"
15666,3 ,1515 ,2.7 Cr,"T Nagar,Chennai"
15667,2 ,952 ,52 L,"Ambattur,Chennai"
15668,2 ,950 ,50 L,"Ambattur,Chennai"
15669,2 ,622 ,37.31 L,"Mugalivakkam,Chennai"
15670,2 ,1000 ,55 L,"Kolathur,Chennai"
15671,1 ,682 ,53 L,"Mogappair,Chennai"
15672,1 ,328 ,26.49 L,"Porur,Chennai"
15673,2 ,1390 ,1.25 Cr,"Jamalia,Chennai"
15674,2 ,885 ,33 L,"Semmancheri,Chennai"
15675,2 ,855 ,42 L,"Kuthambakkam,Chennai"
15676,3 ,1525 ,1.08 Cr,"Porur,Chennai"
15677,3 ,1821 ,1.29 Cr,"Porur,Chennai"
15678,3 ,1150 ,85 L,"Villivakkam,Chennai"
15679,2 ,880 ,70 L,"Villivakkam,Chennai"
15680,2 ,865 ,65 L,"Madipakkam,Chennai"
15681,2 ,860 ,57 L,"Madipakkam,Chennai"
15682,2 ,891 ,48 L,"Kil Ayanambakkam,Chennai"
15683,3 ,1100 ,65 L,"Kil Ayanambakkam,Chennai"
15684,2 ,947 ,75 L,"Kodambakkam,Chennai"
15685,3 ,1050 ,47.25 L,"Kattupakkam,Chennai"
15686,2 ,949 ,42.7 L,"Kattupakkam,Chennai"
15687,2 ,871 ,52.25 L,"Moulivakkam,Chennai"
15688,3 ,1070 ,64.18 L,"Porur,Chennai"
15689,3 ,1041 ,46.84 L,"Kattupakkam,Chennai"
15690,3 ,1107 ,49.81 L,"Kattupakkam,Chennai"
15691,2 ,1100 ,68 L,"Lakshmi Nagar,Chennai"
15692,1 ,628 ,61.54 L,"Vadapalani,Chennai"
15693,2 ,1068 ,40.58 L,"Thaiyur,Chennai"
15694,3 ,1525 ,57.95 L,"Thaiyur,Chennai"
15695,3 ,1538 ,58.44 L,"Thaiyur,Chennai"
15696,2 ,1294 ,49.17 L,"Thaiyur,Chennai"
15697,2 ,1078 ,40.96 L,"Thaiyur,Chennai"
15698,2 ,1370 ,52.06 L,"Thaiyur,Chennai"
15699,2 ,1390 ,52.82 L,"Thaiyur,Chennai"
15700,2 ,1425 ,54.15 L,"Thaiyur,Chennai"
15701,3 ,1552 ,58.97 L,"Thaiyur,Chennai"
15702,2 ,1431 ,1.78 Cr,"Thiruvanmiyur,Chennai"
15703,3 ,1831 ,2.28 Cr,"Thiruvanmiyur,Chennai"
15704,3 ,1938 ,2.42 Cr,"Thiruvanmiyur,Chennai"
15705,3 ,1970 ,2.46 Cr,"Thiruvanmiyur,Chennai"
15706,3 ,1251 ,1.19 Cr,"Anna Nagar,Chennai"
15707,3 ,3601 ,8.5 Cr,"Anna Nagar,Chennai"
15708,5 ,6001 ,7 Cr,"Anna Nagar,Chennai"
15709,6 ,4000 ,5.25 Cr,"Choolaimedu,Chennai"
15710,2 ,950 ,60 L,"Choolaimedu,Chennai"
15711,4 ,4000 ,7 Cr,"Adyar,Chennai"
15712,3 ,3150 ,6.93 Cr,"Alwarpet,Chennai"
15713,5 ,3075 ,3.3 Cr,"Choolaimedu,Chennai"
15714,6 ,5000 ,5.2 Cr,"Choolaimedu,Chennai"
15715,3 ,1845 ,2.45 Cr,"Nungambakkam,Chennai"
15716,3 ,1450 ,1.5 Cr,"Choolaimedu,Chennai"
15717,3 ,1450 ,1.5 Cr,"Nungambakkam,Chennai"
15718,3 ,1450 ,1.5 Cr,"Aminjikarai,Chennai"
15719,3 ,1670 ,1.8 Cr,"Kodambakkam,Chennai"
15720,4 ,4500 ,12 Cr,"Kodambakkam,Chennai"
15721,8 ,3500 ,4 Cr,"West Mambalam,Chennai"
15722,3 ,1850 ,2.3 Cr,"Nungambakkam,Chennai"
15723,5 ,5003 ,7.75 Cr,"Kodambakkam,Chennai"
15724,4 ,4806 ,11 Cr,"Kilpauk,Chennai"
15725,7 ,6006 ,13 Cr,"Kilpauk,Chennai"
15726,3 ,1450 ,1.7 Cr,"Kilpauk,Chennai"
15727,10 ,4700 ,4.2 Cr,"Aminjikarai,Chennai"
15728,2 ,1115 ,1.15 Cr,"Choolaimedu,Chennai"
15729,2 ,1015 ,1 Cr,"Choolaimedu,Chennai"
15730,2 ,951 ,90.5 L,"Choolaimedu,Chennai"
15731,2 ,766 ,67 L,"Choolaimedu,Chennai"
15732,3 ,1301 ,1.52 Cr,"Virugambakkam,Chennai"
15733,3 ,1521 ,2.4 Cr,"T Nagar,Chennai"
15734,3 ,1366 ,1.52 Cr,"Aminjikarai,Chennai"
15735,5 ,3600 ,5.5 Cr,"Balavinayagar Nagar,Chennai"
15736,7 ,3500 ,2.8 Cr,"West Mambalam,Chennai"
15737,2 ,1350 ,1.8 Cr,"Egmore,Chennai"
15738,3 ,1201 ,1.75 Cr,"Anna Nagar,Chennai"
15739,2 ,1000 ,1.25 Cr,"Anna Nagar,Chennai"
15740,3 ,1206 ,1.75 Cr,"Shenoy Nagar,Chennai"
15741,2 ,950 ,93 L,"Balavinayagar Nagar,Chennai"
15742,3 ,1401 ,1.75 Cr,"Nungambakkam,Chennai"
15743,3 ,1121 ,85 L,"Choolaimedu,Chennai"
15744,2 ,920 ,56 L,"Choolaimedu,Chennai"
15745,3 ,1350 ,1.7 Cr,"Choolaimedu,Chennai"
15746,2 ,990 ,90 L,"Choolaimedu,Chennai"
15747,3 ,4000 ,4.5 Cr,"Saligramam,Chennai"
15748,4 ,4000 ,3.5 Cr,"Choolaimedu,Chennai"
15749,2 ,995 ,1.26 Cr,"Anna Nagar,Chennai"
15750,5 ,2750 ,5.81 Cr,"T Nagar,Chennai"
15751,3 ,1271 ,1.71 Cr,"Nungambakkam,Chennai"
15752,5 ,4200 ,4.5 Cr,"Arumbakkam,Chennai"
15753,3 ,2000 ,1.72 Cr,"Arumbakkam,Chennai"
15754,2 ,901 ,56 L,"Balavinayagar Nagar,Chennai"
15755,2 ,965 ,1.15 Cr,"K K Nagar,Chennai"
15756,3 ,2003 ,2.5 Cr,"Aminjikarai,Chennai"
15757,4 ,2200 ,1.5 Cr,"Choolaimedu,Chennai"
15758,6 ,5000 ,7.99 Cr,"Kilpauk,Chennai"
15759,7 ,3500 ,3 Cr,"Choolaimedu,Chennai"
15760,2 ,1039 ,1.17 Cr,"Chetpet,Chennai"
15761,3 ,2000 ,4.5 Cr,"West Mambalam,Chennai"
15762,3 ,1586 ,1.05 Cr,"Maduravoyal,Chennai"
