,BHK,Area,Price,Location
1329,3 BHK,1500 Sq.Ft,1.2 Cr,"Whitefield,Bangalore"
1330,3 BHK,1346 Sq.Ft,1.5 Cr,"J. P. Nagar,Bangalore"
1331,3 BHK,1960 Sq.Ft,1.52 Cr,"Whitefield Hope Farm Junction,Bangalore"
1332,2 BHK,1375 Sq.Ft,75 L,"Thanisandra,Bangalore"
1333,2 BHK,950 Sq.Ft,35 L,"Bagalur,Bangalore"
1334,2 BHK,950 Sq.Ft,35 L,"Bagalur,Bangalore"
1335,2 BHK,950 Sq.Ft,35 L,"Bagalur,Bangalore"
1336,2 BHK,950 Sq.Ft,35 L,"Bagalur,Bangalore"
1337,2 BHK,950 Sq.Ft,35 L,"Bagalur,Bangalore"
1338,2 BHK,950 Sq.Ft,35 L,"Bagalur,Bangalore"
1339,3 BHK,1599 Sq.Ft,1.2 Cr,"ITPL,Bangalore"
1340,2 BHK,1055 Sq.Ft,58 L,"Jnana Ganga Nagar,Bangalore"
1341,3 BHK,1346 Sq.Ft,1.5 Cr,"J. P. Nagar,Bangalore"
1342,3 BHK,1960 Sq.Ft,1.52 Cr,"Whitefield Hope Farm Junction,Bangalore"
1343,3 BHK,1500 Sq.Ft,1.2 Cr,"Whitefield,Bangalore"
1344,2 BHK,1375 Sq.Ft,75 L,"Thanisandra,Bangalore"
1345,2 BHK,950 Sq.Ft,35 L,"Bagalur,Bangalore"
1346,2 BHK,950 Sq.Ft,35 L,"Bagalur,Bangalore"
1347,2 BHK,950 Sq.Ft,35 L,"Bagalur,Bangalore"
1348,2 BHK,950 Sq.Ft,35 L,"Bagalur,Bangalore"
1349,2 BHK,950 Sq.Ft,35 L,"Bagalur,Bangalore"
1350,2 BHK,950 Sq.Ft,35 L,"Bagalur,Bangalore"
1351,2 BHK,900 Sq.Ft,36.5 L,"Moranapalli,Bangalore"
1352,2 BHK,1200 Sq.Ft,36.5 L,"Moranapalli,Bangalore"
1353,2 BHK,1200 Sq.Ft,36.5 L,"Moranapalli,Bangalore"
1354,2 BHK,1200 Sq.Ft,36.5 L,"Moranapalli,Bangalore"
1355,2 BHK,1200 Sq.Ft,36.5 L,"Moranapalli,Bangalore"
1356,2 BHK,1200 Sq.Ft,36.5 L,"Moranapalli,Bangalore"
1357,2 BHK,1000 Sq.Ft,42 L,"ITPL,Bangalore"
1358,2 BHK,1000 Sq.Ft,42 L,"ITPL,Bangalore"
1359,3 BHK,984 Sq.Ft,35 L,"Chandapura,Bangalore"
1360,2 BHK,875 Sq.Ft,33.7 L,"Chandapura,Bangalore"
1361,3 BHK,1262 Sq.Ft,68 L,"Gnana bharathi,Bangalore"
1362,2 BHK,1134 Sq.Ft,55 L,"Hennur,Bangalore"
1363,2 BHK,1134 Sq.Ft,52 L,"Hennur,Bangalore"
1364,2 BHK,1134 Sq.Ft,55 L,"Hennur,Bangalore"
1365,2 BHK,950 Sq.Ft,42.49 L,"Electronic City Phase 2,Bangalore"
1366,3 BHK,1300 Sq.Ft,72 L,"Thurahalli,Bangalore"
1367,2 BHK,1242 Sq.Ft,59.9 L,"Begur,Bangalore"
1368,4 BHK,1255 Sq.Ft,1.3 Cr,"Chikkadunnasandra,Bangalore"
1369,2 BHK,1280 Sq.Ft,65 L,"Mallathahalli,Bangalore"
1370,2 BHK,1280 Sq.Ft,65 L,"Mallathahalli,Bangalore"
1371,2 BHK,1280 Sq.Ft,65 L,"Mallathahalli,Bangalore"
1372,2 BHK,1280 Sq.Ft,65 L,"Mallathahalli,Bangalore"
1373,2 BHK,1280 Sq.Ft,65 L,"Mallathahalli,Bangalore"
1374,2 BHK,1280 Sq.Ft,65 L,"Mallathahalli,Bangalore"
1375,2 BHK,1280 Sq.Ft,65 L,"Mallathahalli,Bangalore"
1376,2 BHK,1280 Sq.Ft,65 L,"Mallathahalli,Bangalore"
1377,2 BHK,1280 Sq.Ft,65 L,"Mallathahalli,Bangalore"
1378,3 BHK,1820 Sq.Ft,1.2 Cr,"Marathahalli,Bangalore"
1379,3 BHK,1156 Sq.Ft,76 L,"Chikkanayakanahalli at Off Sarjapur,Bangalore"
1380,10 BHK,8000 Sq.Ft,5 Cr,"R T  Nagar,Bangalore"
1381,3 BHK,2060 Sq.Ft,1.8 Cr,"JP Nagar Phase 7,Bangalore"
1382,3 BHK,1290 Sq.Ft,1.71 Cr,"Jogupalya,Bangalore"
1383,1 BHK,1200 Sq.Ft,1.89 Cr,"Electronics City,Bangalore"
1384,2 BHK,846 Sq.Ft,47.5 L,"Begur,Bangalore"
1385,2 BHK,950 Sq.Ft,42 L,"Kumaraswamy Layout,Bangalore"
1386,3 BHK,2065 Sq.Ft,1.28 Cr,"RR Nagar,Bangalore"
1387,10 BHK,6000 Sq.Ft,3.25 Cr,"Padmanabhanagar,Bangalore"
1388,2 BHK,1050 Sq.Ft,51 L,"Vidyaranyapura,Bangalore"
1389,3 BHK,1514 Sq.Ft,1.1 Cr,"Kudlu,Bangalore"
1390,2 BHK,1200 Sq.Ft,1.4 Cr,"CV Raman Nagar,Bangalore"
1391,8 BHK,3400 Sq.Ft,1.8 Cr,"J. P. Nagar,Bangalore"
1392,4 BHK,4700 Sq.Ft,3.4 Cr,"Annapurneshwari Nagar,Bangalore"
1393,4 BHK,1600 Sq.Ft,75 L,"Sidedahalli,Bangalore"
1394,2 BHK,1050 Sq.Ft,39.49 L,"Subramanyapura,Bangalore"
1395,7 BHK,5358 Sq.Ft,2.94 Cr,"Srinivaspura,Bangalore"
1396,4 BHK,5200 Sq.Ft,3.49 Cr,"Mallathahalli,Bangalore"
1397,2 BHK,1060 Sq.Ft,63 L,"Electronic City Phase 1,Bangalore"
1398,None,1200 Sq.Ft,19.2 L,"Bannerughatta,Bangalore"
1399,None,2800 Sq.Ft,1.73 Cr,"Kogilu,Bangalore"
1400,None,4000 Sq.Ft,8.4 Cr,"Kalyan Nagar,Bangalore"
1401,None,1200 Sq.Ft,51 L,"Tippenahalli,Bangalore"
1402,None,1200 Sq.Ft,72.4 L,"hebbal kempapura,Bangalore"
1403,None,1200 Sq.Ft,36 L,"Thirumalashettyhally,Bangalore"
1404,None,1149 Sq.Ft,12.99 L,"Jangamakote,Bangalore"
1405,None,1600 Sq.Ft,2.25 Cr,"Banaswadi,Bangalore"
1406,None,1200 Sq.Ft,26 L,"Bommasandra,Bangalore"
1407,None,2400 Sq.Ft,4.08 Cr,"Sanjay Nagar,Bangalore"
1408,None,1860 Sq.Ft,1.58 Cr,"Kaggadasapura,Bangalore"
1409,None,1200 Sq.Ft,74 L,"Bharat Nagar,Bangalore"
1410,None,1880 Sq.Ft,3.29 Cr,"Sanjay Nagar,Bangalore"
1411,None,600 Sq.Ft,9 L,"Anagalapura,Bangalore"
1412,None,1200 Sq.Ft,21 L,"Vinayakanagar,Bangalore"
1413,None,1200 Sq.Ft,42 L,"Bagaluru,Bangalore"
1414,None,1200 Sq.Ft,42 L,"Budigere,Bangalore"
1415,None,3500 Sq.Ft,93 L,"Jyothi Nagar,Bangalore"
1416,None,1100 Sq.Ft,53 L,"Bannerughatta,Bangalore"
1417,None,2400 Sq.Ft,1.44 Cr,"Kengeri Satellite Town,Bangalore"
1418,None,1500 Sq.Ft,53 L,"Kachamaranahalli,Bangalore"
1419,None,2400 Sq.Ft,76.8 L,"Devanahalli,Bangalore"
1420,None,1200 Sq.Ft,22.8 L,"Jigani,Bangalore"
1421,None,1200 Sq.Ft,62 L,"Anantapura,Bangalore"
1422,None,1200 Sq.Ft,66 L,"Yelahanka New Town,Bangalore"
1423,None,1500 Sq.Ft,30 L,"Attibele,Bangalore"
1424,None,1200 Sq.Ft,38.38 L,"Devanahalli,Bangalore"
1425,None,1200 Sq.Ft,58 L,"Anantapura,Bangalore"
1426,None,3000 Sq.Ft,3.5 Cr,"Guddadahalli,Bangalore"
1427,None,3000 Sq.Ft,3.5 Cr,"Guddadahalli,Bangalore"
1428,None,1200 Sq.Ft,55.99 L,"Devanahalli,Bangalore"
1429,None,1200 Sq.Ft,50 L,"Jigani,Bangalore"
1430,None,1200 Sq.Ft,55 L,"Electronics City,Bangalore"
1431,None,1200 Sq.Ft,60 L,"Electronics City,Bangalore"
1432,None,1200 Sq.Ft,29.98 L,"Hinnakki,Bangalore"
1433,None,2280 Sq.Ft,55 L,"Makali,Bangalore"
1434,None,1500 Sq.Ft,12 L,"Bannerughatta,Bangalore"
1435,None,1200 Sq.Ft,42 L,"Devanahalli,Bangalore"
1436,None,1100 Sq.Ft,53 L,"Weavers Colony,Bangalore"
1437,None,600 Sq.Ft,36 L,"Amruthahalli,Bangalore"
1438,None,1200 Sq.Ft,42 L,"rajanukunte,Bangalore"
1439,None,1480 Sq.Ft,78.65 L,"Panathur,Bangalore"
1440,None,1500 Sq.Ft,2.5 Cr,"Hebbal,Bangalore"
1441,None,2295 Sq.Ft,1.95 Cr,"Nagavara,Bangalore"
1442,None,1250 Sq.Ft,81 L,"Ramamurthy Nagar,Bangalore"
1443,None,1200 Sq.Ft,35 L,"Jigani,Bangalore"
1444,None,2475 Sq.Ft,52 L,"Hosuru,Bangalore"
1445,None,1200 Sq.Ft,78 L,"Byadarahalli,Bangalore"
1446,None,3761 Sq.Ft,96 L,"Bagaluru Near Yelahanka,Bangalore"
1447,None,1200 Sq.Ft,21.58 L,"Vinayakanagar,Bangalore"
1448,None,1146 Sq.Ft,54 L,"Horamavu,Bangalore"
1449,3 BHK,2162 Sq.Ft,1.9 Cr,"JP Nagar Phase 4,Bangalore"
1450,2 BHK,1421 Sq.Ft,1.25 Cr,"JP Nagar Phase 4,Bangalore"
1451,2 BHK,1507 Sq.Ft,1.32 Cr,"JP Nagar Phase 4,Bangalore"
1452,2 BHK,1541 Sq.Ft,1.35 Cr,"JP Nagar Phase 4,Bangalore"
1453,2 BHK,1404 Sq.Ft,1.23 Cr,"JP Nagar Phase 4,Bangalore"
1454,2 BHK,1521 Sq.Ft,1.33 Cr,"JP Nagar Phase 4,Bangalore"
1455,2 BHK,1393 Sq.Ft,1.22 Cr,"JP Nagar Phase 4,Bangalore"
1456,2 BHK,1374 Sq.Ft,1.2 Cr,"JP Nagar Phase 4,Bangalore"
1457,4 BHK,2919 Sq.Ft,2.7 Cr,"JP Nagar Phase 4,Bangalore"
1458,4 BHK,2918 Sq.Ft,2.69 Cr,"JP Nagar Phase 4,Bangalore"
1459,4 BHK,3040 Sq.Ft,2.81 Cr,"JP Nagar Phase 4,Bangalore"
1460,2 BHK,1565 Sq.Ft,1.37 Cr,"JP Nagar Phase 4,Bangalore"
1461,4 BHK,3076 Sq.Ft,2.84 Cr,"JP Nagar Phase 4,Bangalore"
1462,4 BHK,2945 Sq.Ft,2.72 Cr,"JP Nagar Phase 4,Bangalore"
1463,4 BHK,2974 Sq.Ft,2.75 Cr,"JP Nagar Phase 4,Bangalore"
1464,4 BHK,3147 Sq.Ft,2.91 Cr,"JP Nagar Phase 4,Bangalore"
1465,3 BHK,2196 Sq.Ft,1.93 Cr,"JP Nagar Phase 4,Bangalore"
1466,2 BHK,1343 Sq.Ft,65 L,"Hennur,Bangalore"
1467,2 BHK,1327 Sq.Ft,65 L,"Hennur,Bangalore"
1468,3 BHK,1627 Sq.Ft,76 L,"Hennur,Bangalore"
1469,2 BHK,800 Sq.Ft,39.5 L,"Anekal City,Bangalore"
1470,2 BHK,800 Sq.Ft,39.5 L,"Anekal City,Bangalore"
1471,2 BHK,800 Sq.Ft,39.5 L,"Anekal City,Bangalore"
1472,6 BHK,2400 Sq.Ft,2.95 Cr,"byatarayanapura,Bangalore"
1473,4 BHK,2400 Sq.Ft,2.85 Cr,"byatarayanapura,Bangalore"
1474,6 BHK,2800 Sq.Ft,1.45 Cr,"Ramamurthy Nagar,Bangalore"
1475,4 BHK,1100 Sq.Ft,1.3 Cr,"Ramamurthy Nagar,Bangalore"
1476,4 BHK,2800 Sq.Ft,3.73 Cr,"Virupakshapura,Bangalore"
1477,4 BHK,2400 Sq.Ft,2.5 Cr,"Virupakshapura,Bangalore"
1478,3 BHK,3000 Sq.Ft,3.5 Cr,"byatarayanapura,Bangalore"
1479,4 BHK,2400 Sq.Ft,4.65 Cr,"Nagawara,Bangalore"
1480,3 BHK,2036 Sq.Ft,1.55 Cr,"Kuvempu Layout on Hennur Main Road,Bangalore"
1481,3 BHK,1740 Sq.Ft,1.15 Cr,"Kuvempu Layout on Hennur Main Road,Bangalore"
1482,4 BHK,2553 Sq.Ft,1.99 Cr,"Kannur on Thanisandra Main Road,Bangalore"
1483,3 BHK,2102 Sq.Ft,1.95 Cr,"Kannur on Thanisandra Main Road,Bangalore"
1484,2 BHK,934 Sq.Ft,85 L,"Kannur on Thanisandra Main Road,Bangalore"
1485,3 BHK,1595 Sq.Ft,1.1 Cr,"Kannur on Thanisandra Main Road,Bangalore"
1486,3 BHK,1732 Sq.Ft,1.35 Cr,"Kannur on Thanisandra Main Road,Bangalore"
1487,2 BHK,1164 Sq.Ft,89 L,"Kannur on Thanisandra Main Road,Bangalore"
1488,3 BHK,2100 Sq.Ft,1.65 Cr,"Kannur on Thanisandra Main Road,Bangalore"
1489,2 BHK,934 Sq.Ft,67 L,"Kannur on Thanisandra Main Road,Bangalore"
1490,3 BHK,1634 Sq.Ft,1.55 Cr,"Kannur on Thanisandra Main Road,Bangalore"
1491,2 BHK,1040 Sq.Ft,84 L,"Kannur on Thanisandra Main Road,Bangalore"
1492,3 BHK,1265 Sq.Ft,94 L,"Kannur on Thanisandra Main Road,Bangalore"
1493,2 BHK,1000 Sq.Ft,70 L,"Kannur on Thanisandra Main Road,Bangalore"
1494,2 BHK,969 Sq.Ft,65 L,"Kannur on Thanisandra Main Road,Bangalore"
1495,3 BHK,1595 Sq.Ft,1.4 Cr,"Kannur on Thanisandra Main Road,Bangalore"
1496,2 BHK,1200 Sq.Ft,78 L,"Kannur on Thanisandra Main Road,Bangalore"
1497,2 BHK,1293 Sq.Ft,1.1 Cr,"Kannur on Thanisandra Main Road,Bangalore"
1498,3 BHK,1883 Sq.Ft,2.26 Cr,"Begur,Bangalore"
1499,3 BHK,1661 Sq.Ft,2.24 Cr,"Koramangala,Bangalore"
1500,3 BHK,1979 Sq.Ft,2.38 Cr,"Begur,Bangalore"
1501,3 BHK,1882 Sq.Ft,2.25 Cr,"Begur,Bangalore"
1502,3 BHK,1884 Sq.Ft,2.25 Cr,"Begur,Bangalore"
1503,1 BHK,800 Sq.Ft,54 L,"Subramanyapura,Bangalore"
1504,4 BHK,3200 Sq.Ft,1.95 Cr,"Horamavu,Bangalore"
1505,3 BHK,2500 Sq.Ft,2.2 Cr,"Ramamurthy Nagar,Bangalore"
1506,7 BHK,3500 Sq.Ft,2.45 Cr,"byatarayanapura,Bangalore"
1507,4 BHK,3000 Sq.Ft,5.4 Cr,"New Thippasandra,Bangalore"
1508,4 BHK,2400 Sq.Ft,6 Cr,"Indira Nagar,Bangalore"
1509,3 BHK,2074 Sq.Ft,1.89 Cr,"Indira Nagar,Bangalore"
1510,4 BHK,4200 Sq.Ft,6.5 Cr,"Indira Nagar,Bangalore"
1511,2 BHK,4000 Sq.Ft,2.4 Cr,"Kodihalli,Bangalore"
1512,3 BHK,2200 Sq.Ft,2 Cr,"Indira Nagar,Bangalore"
1513,3 BHK,2100 Sq.Ft,1.35 Cr,"Sarjapur,Bangalore"
1514,3 BHK,3920 Sq.Ft,3.92 Cr,"New Thippasandra,Bangalore"
1515,6 BHK,7500 Sq.Ft,8.9 Cr,"Indira Nagar,Bangalore"
1516,5 BHK,5000 Sq.Ft,3.4 Cr,"Nagarbhavi,Bangalore"
1517,5 BHK,2500 Sq.Ft,1.55 Cr,"Hennur,Bangalore"
1518,3 BHK,4500 Sq.Ft,3.55 Cr,"HBR Layout,Bangalore"
1519,2 BHK,851 Sq.Ft,38.28 L,"Yelahanka Satellite Town,Bangalore"
1520,3 BHK,3920 Sq.Ft,3.92 Cr,"New Thippasandra,Bangalore"
1521,2 BHK,860 Sq.Ft,56 L,"Kammanahalli,Bangalore"
1522,2 BHK,880 Sq.Ft,59 L,"Kammanahalli,Bangalore"
1523,2 BHK,851 Sq.Ft,38.28 L,"Yelahanka Satellite Town,Bangalore"
1524,3 BHK,1275 Sq.Ft,57.36 L,"Yelahanka,Bangalore"
1525,2 BHK,988 Sq.Ft,44.5 L,"Yelahanka New Town,Bangalore"
1526,2 BHK,1103 Sq.Ft,49.62 L,"Yelahanka Satellite Town,Bangalore"
1527,2 BHK,1275 Sq.Ft,57 L,"Yelahanka Satellite Town,Bangalore"
1528,2 BHK,851 Sq.Ft,38.28 L,"Yelahanka New Town,Bangalore"
1529,2 BHK,988 Sq.Ft,44.45 L,"Yelahanka,Bangalore"
1530,2 BHK,1103 Sq.Ft,49.62 L,"Kogilu,Bangalore"
1531,2 BHK,967 Sq.Ft,43.5 L,"Kogilu,Bangalore"
1532,2 BHK,851 Sq.Ft,38.28 L,"judicial layout,Bangalore"
1533,2 BHK,2400 Sq.Ft,3.36 Cr,"HBR Layout,Bangalore"
1534,1 BHK,600 Sq.Ft,30 L,"Cox Town,Bangalore"
1535,2 BHK,967 Sq.Ft,43.5 L,"Yelahanka,Bangalore"
1536,4 BHK,5000 Sq.Ft,3.4 Cr,"Nagarbhavi,Bangalore"
1537,5 BHK,9000 Sq.Ft,9 Cr,"Indira Nagar,Bangalore"
1538,2 BHK,1500 Sq.Ft,1.55 Cr,"Horamavu,Bangalore"
1539,3 BHK,1800 Sq.Ft,1.2 Cr,"Sarjapur,Bangalore"
1540,2 BHK,860 Sq.Ft,56 L,"Kammanahalli,Bangalore"
1541,2 BHK,880 Sq.Ft,59 L,"Kammanahalli,Bangalore"
1542,1 BHK,600 Sq.Ft,30 L,"Cox Town,Bangalore"
1543,2 BHK,835 Sq.Ft,33.97 L,"Chandapura,Bangalore"
1544,4 BHK,5000 Sq.Ft,3.4 Cr,"Nagarbhavi,Bangalore"
1545,3 BHK,1750 Sq.Ft,1.25 Cr,"Benson Town,Bangalore"
1546,5 BHK,9000 Sq.Ft,9 Cr,"Indira Nagar,Bangalore"
1547,2 BHK,967 Sq.Ft,43.5 L,"Yelahanka,Bangalore"
1548,2 BHK,1103 Sq.Ft,49.62 L,"Yelahanka Satellite Town,Bangalore"
1549,2 BHK,1275 Sq.Ft,57 L,"Yelahanka Satellite Town,Bangalore"
1550,2 BHK,851 Sq.Ft,38.28 L,"Yelahanka New Town,Bangalore"
1551,2 BHK,988 Sq.Ft,44.45 L,"Yelahanka,Bangalore"
1552,2 BHK,1103 Sq.Ft,49.62 L,"Kogilu,Bangalore"
1553,2 BHK,967 Sq.Ft,43.5 L,"Kogilu,Bangalore"
1554,2 BHK,851 Sq.Ft,38.28 L,"judicial layout,Bangalore"
1555,3 BHK,1800 Sq.Ft,1.2 Cr,"Sarjapur,Bangalore"
1556,2 BHK,1500 Sq.Ft,1.55 Cr,"Horamavu,Bangalore"
1557,2 BHK,1335 Sq.Ft,67.74 L,"Krishnarajapura,Bangalore"
1558,3 BHK,1700 Sq.Ft,85.45 L,"Krishnarajapura,Bangalore"
1559,2 BHK,1405 Sq.Ft,71.14 L,"Krishnarajapura,Bangalore"
1560,2 BHK,1330 Sq.Ft,67.5 L,"Krishnarajapura,Bangalore"
1561,10 BHK,4800 Sq.Ft,3 Cr,"Bommanahalli,Bangalore"
1562,3 BHK,1950 Sq.Ft,1.55 Cr,"Harlur,Bangalore"
1563,5 BHK,4000 Sq.Ft,3 Cr,"Kodigehalli,Bangalore"
1564,7 BHK,4000 Sq.Ft,2.5 Cr,"Horamavu,Bangalore"
1565,3 BHK,3170 Sq.Ft,2.75 Cr,"Hulimavu,Bangalore"
1566,5 BHK,4700 Sq.Ft,3.35 Cr,"Nagarbhavi,Bangalore"
1567,3 BHK,2500 Sq.Ft,1.45 Cr,"Nagarbhavi,Bangalore"
1568,5 BHK,4700 Sq.Ft,3.15 Cr,"Nagarbhavi,Bangalore"
1569,2 BHK,1300 Sq.Ft,1.4 Cr,"Indira Nagar,Bangalore"
1570,4 BHK,3200 Sq.Ft,3.25 Cr,"Basavanagudi,Bangalore"
1571,4 BHK,2700 Sq.Ft,1.4 Cr,"Nagarbhavi,Bangalore"
1572,4 BHK,3000 Sq.Ft,1.95 Cr,"Horamavu,Bangalore"
1573,3 BHK,1552 Sq.Ft,1.71 Cr,"Cooke Town,Bangalore"
1574,3 BHK,2400 Sq.Ft,1.3 Cr,"Jigani,Bangalore"
1575,2 BHK,1130 Sq.Ft,80 L,"Bilekahalli,Bangalore"
1576,10 BHK,5000 Sq.Ft,2.35 Cr,"Nagarbhavi,Bangalore"
1577,7 BHK,5000 Sq.Ft,2.76 Cr,"Nagarbhavi,Bangalore"
1578,3 BHK,2200 Sq.Ft,1.3 Cr,"Jigani,Bangalore"
1579,4 BHK,3500 Sq.Ft,2.25 Cr,"Annapurneshwari Nagar,Bangalore"
1580,3 BHK,1600 Sq.Ft,1.3 Cr,"Annapurneshwari Nagar,Bangalore"
1581,5 BHK,4000 Sq.Ft,2 Cr,"Hosakerehalli,Bangalore"
1582,7 BHK,3600 Sq.Ft,1.6 Cr,"Kengeri Satellite Town,Bangalore"
1583,3 BHK,2400 Sq.Ft,1.05 Cr,"Bommasandra,Bangalore"
1584,2 BHK,1050 Sq.Ft,85 L,"Bannerghatta,Bangalore"
1585,10 BHK,4000 Sq.Ft,2.25 Cr,"Annapurneshwari Nagar,Bangalore"
1586,1 BHK,625 Sq.Ft,54 L,"Sarjapur Road Wipro To Railway Crossing,Bangalore"
1587,2 BHK,4000 Sq.Ft,2.5 Cr,"Kengeri Satellite Town,Bangalore"
1588,4 BHK,4500 Sq.Ft,1.99 Cr,"Kasavanahalli,Bangalore"
1589,6 BHK,2600 Sq.Ft,1 Cr,"Bharat Nagar,Bangalore"
1590,2 BHK,752 Sq.Ft,1.37 Cr,"Chamrajpet,Bangalore"
1591,3 BHK,1166 Sq.Ft,1.97 Cr,"Chamrajpet,Bangalore"
1592,1 BHK,462 Sq.Ft,85.25 L,"Chamrajpet,Bangalore"
1593,2 BHK,954 Sq.Ft,1.64 Cr,"Chamrajpet,Bangalore"
1594,5 BHK,5000 Sq.Ft,5.5 Cr,"Koramangala,Bangalore"
1595,5 BHK,6500 Sq.Ft,10 Cr,"Koramangala,Bangalore"
1596,5 BHK,7500 Sq.Ft,12 Cr,"Koramangala,Bangalore"
1597,4 BHK,4000 Sq.Ft,3.85 Cr,"Banaswadi,Bangalore"
1598,3 BHK,2224 Sq.Ft,1.34 Cr,"Chandapura,Bangalore"
1599,2 BHK,1055 Sq.Ft,48 L,"Begur,Bangalore"
1600,2 BHK,1062 Sq.Ft,31.86 L,"Sarjapur,Bangalore"
1601,3 BHK,1536 Sq.Ft,58.36 L,"Begur,Bangalore"
1602,3 BHK,1182 Sq.Ft,44.91 L,"Begur,Bangalore"
1603,2 BHK,1107 Sq.Ft,38.26 L,"Begur,Bangalore"
1604,2 BHK,996 Sq.Ft,37.84 L,"Begur,Bangalore"
1605,2 BHK,1161 Sq.Ft,40.62 L,"Gantiganahalli,Bangalore"
1606,1 BHK,816 Sq.Ft,31.08 L,"Begur,Bangalore"
1607,3 BHK,1620 Sq.Ft,61.56 L,"Begur,Bangalore"
1608,2 BHK,969 Sq.Ft,27.12 L,"Chandapura,Bangalore"
1609,3 BHK,1240 Sq.Ft,34.72 L,"Chandapura,Bangalore"
1610,3 BHK,1115 Sq.Ft,31.22 L,"Chandapura,Bangalore"
1611,2 BHK,975 Sq.Ft,39 L,"Yelahanka,Bangalore"
1612,2 BHK,1089 Sq.Ft,38 L,"Avalahalli Off Sarjapur Road,Bangalore"
1613,2 BHK,1102 Sq.Ft,55.1 L,"Kodigehalli,Bangalore"
1614,3 BHK,1240 Sq.Ft,49.6 L,"Harohalli,Bangalore"
1615,2 BHK,1102 Sq.Ft,55.1 L,"Kodigehalli,Bangalore"
1616,2 BHK,915 Sq.Ft,25.62 L,"Chandapura,Bangalore"
1617,2 BHK,1000 Sq.Ft,89.25 L,"Electronic City Phase 1,Bangalore"
1618,2 BHK,950 Sq.Ft,85.02 L,"Electronic City Phase 1,Bangalore"
1619,2 BHK,1150 Sq.Ft,1.01 Cr,"Electronic City Phase 1,Bangalore"
1620,2 BHK,954 Sq.Ft,1.64 Cr,"Chamrajpet,Bangalore"
1621,4 BHK,3200 Sq.Ft,1.95 Cr,"Uttarahalli Hobli,Bangalore"
1622,3 BHK,2199 Sq.Ft,1.29 Cr,"Chandapura,Bangalore"
1623,3 BHK,2224 Sq.Ft,1.34 Cr,"Chandapura,Bangalore"
1624,3 BHK,2687 Sq.Ft,1.6 Cr,"Chandapura,Bangalore"
1625,3 BHK,2666 Sq.Ft,1.64 Cr,"Chandapura,Bangalore"
1626,4 BHK,5500 Sq.Ft,4.7 Cr,"Nagarbhavi,Bangalore"
1627,4 BHK,3519 Sq.Ft,2.34 Cr,"Sarjapur,Bangalore"
1628,7 BHK,4000 Sq.Ft,1.65 Cr,"Annapurneshwari Nagar,Bangalore"
1629,2 BHK,1030 Sq.Ft,49 L,"Devanahalli,Bangalore"
1630,5 BHK,6500 Sq.Ft,3.3 Cr,"Virupakshapura,Bangalore"
1631,3 BHK,3000 Sq.Ft,3 Cr,"Kodigehalli,Bangalore"
1632,3 BHK,4000 Sq.Ft,3.25 Cr,"Virupakshapura,Bangalore"
1633,6 BHK,8000 Sq.Ft,7.5 Cr,"Ramanashree California Gardens Layout,Bangalore"
1634,5 BHK,5000 Sq.Ft,4.7 Cr,"Kodigehalli,Bangalore"
1635,4 BHK,3000 Sq.Ft,3.65 Cr,"byatarayanapura,Bangalore"
1636,6 BHK,2500 Sq.Ft,1.8 Cr,"Virupakshapura,Bangalore"
1637,5 BHK,5500 Sq.Ft,7 Cr,"judicial layout,Bangalore"
1638,5 BHK,3500 Sq.Ft,4.25 Cr,"byatarayanapura,Bangalore"
1639,5 BHK,6000 Sq.Ft,5.75 Cr,"Yelahanka,Bangalore"
1640,5 BHK,6000 Sq.Ft,5.75 Cr,"Yelahanka,Bangalore"
1641,10 BHK,8000 Sq.Ft,8.5 Cr,"byatarayanapura,Bangalore"
1642,4 BHK,4500 Sq.Ft,4.5 Cr,"Thanisandra,Bangalore"
1643,4 BHK,6000 Sq.Ft,5.8 Cr,"Thanisandra,Bangalore"
1644,2 BHK,999 Sq.Ft,56.44 L,"Kengeri,Bangalore"
1645,2 BHK,893 Sq.Ft,22.64 L,"Jigani,Bangalore"
1646,2 BHK,1030 Sq.Ft,84 L,"Bannerghatta,Bangalore"
1647,2 BHK,1050 Sq.Ft,45 L,"Lal Bahadur Shastri Nagar,Bangalore"
1648,3 BHK,1648 Sq.Ft,1.07 Cr,"Kuvempu Layout on Hennur Main Road,Bangalore"
1649,3 BHK,1816 Sq.Ft,1.17 Cr,"Kuvempu Layout on Hennur Main Road,Bangalore"
1650,3 BHK,1629 Sq.Ft,1.06 Cr,"Kuvempu Layout on Hennur Main Road,Bangalore"
1651,2 BHK,1203 Sq.Ft,78.46 L,"Kuvempu Layout on Hennur Main Road,Bangalore"
1652,3 BHK,1796 Sq.Ft,1.16 Cr,"Kuvempu Layout on Hennur Main Road,Bangalore"
1653,2 BHK,1197 Sq.Ft,78.1 L,"Kuvempu Layout on Hennur Main Road,Bangalore"
1654,5 BHK,7000 Sq.Ft,9 Cr,"Koramangala,Bangalore"
1655,3 BHK,1527 Sq.Ft,1.12 Cr,"Hulimavu,Bangalore"
1656,3 BHK,1460 Sq.Ft,69 L,"Devanahalli,Bangalore"
1657,1 BHK,609 Sq.Ft,35.21 L,"Bommasandra,Bangalore"
1658,2 BHK,1030 Sq.Ft,49 L,"Devanahalli,Bangalore"
1659,2 BHK,1427 Sq.Ft,1.15 Cr,"Yeshwantpur,Bangalore"
